linha,ano,Grupo 1 (Crítico),Grupo 2 (Moderado),Grupo 3 (Variável),Grupo 4 (Baixo),Outros
LT 440 kV CABREUVA / BOM JARDIM C 1 SP,2008,22.776075935713514,34.30546866573185,30.90313881997627,12.015316578578362,0.0
LT 440 kV CABREUVA / GERDAU SP C 1 SP,2008,23.763277618496453,39.54435796175354,31.774627287876186,4.917737131873819,0.0
LT 440 kV CABREUVA / SALTO C 1 SP,2008,34.21915719680182,18.620282690344915,34.73087180162543,12.429688311227837,0.0
LT 440 kV CAPIVARA / ASSIS C 1 SP,2008,39.18255993410244,6.035545655207275,47.755888317261636,7.026006093428644,0.0
LT 440 kV CBA2 CIA.B.ALUM / EMBU-GUACU C 1 SP,2008,8.539071324388672,53.16284084231373,32.855561570760145,5.44252626253746,0.0
LT 440 kV CBA2 CIA.B.ALUM / OESTE C 1 SP,2008,25.89204071458455,19.38589920559963,34.336584253787244,20.385475826028575,0.0
LT 440 kV EMBU-GUACU / JANDIRA C 1 SP,2008,2.6832639877367788,49.72603927150626,27.962091073883474,19.628605666873487,0.0
LT 440 kV EMBU-GUACU / OESTE C 1 SP,2008,11.774826954997902,45.567251045018224,32.638182413135844,10.019739586848027,0.0
LT 440 kV EMBU-GUACU / SOLVAY C 1 SP,2008,0.9432828870203235,72.4155398919733,14.19698957013499,12.444187650871385,0.0
LT 440 kV FERNAO DIAS / TAUBATE C 1 SP,2008,35.001322075129124,24.832343245958857,30.664034268187347,9.502300410724674,0.0
LT 440 kV GERDAU SP / JANDIRA C 1 SP,2008,8.184341465225948,38.98109984775909,33.004344435780325,19.830214251234636,0.0
LT 440 kV GETULINA / JUPIA C 1 SP,2008,71.93985641136489,6.8024821449478985,17.873619000311066,3.384042443376155,0.0
LT 440 kV GETULINA / MARECH.RONDON C 1 SP/MS,2008,71.97878314399908,6.836960731480447,17.868341047889185,3.3159150766312933,0.0
LT 440 kV ILHA SOLTEIRA / AGUA VERMELHA C 1 SP,2008,63.06996193436733,5.835951253042436,21.88449848024316,9.209588332347076,0.0
LT 440 kV ILHA SOLTEIRA / MIRASSOL II C 1 SP,2008,65.46293201514142,6.071811539931108,21.987412842945833,6.477843601981638,0.0
LT 440 kV ILHA SOLTEIRA / MIRASSOL II C 2 SP,2008,65.46010621517603,6.070440982261935,21.98850314635082,6.480949656211224,0.0
LT 440 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,2008,55.186850653434995,5.669608523792459,19.47609602254298,19.667444800229564,0.0
LT 440 kV JUPIA / MARECH.RONDON C 1 SP/MS,2008,41.088302801957475,13.609414923563293,14.290199644883288,31.012082629595948,0.0
LT 440 kV JUPIA / MARECH.RONDON C 2 SP/MS,2008,41.35787681488009,13.506686287762767,14.26108606189201,30.87435083546513,0.0
LT 440 kV JUPIA / TRES IRMAOS C 1 SP,2008,56.92246351884966,7.303550462393073,18.836156778685286,16.93782924007198,0.0
LT 440 kV MOGI MIRIM 3 / SANTO ANGELO C 1 SP,2008,20.49889511667623,23.818691961325165,40.08204920961605,15.600363712382551,0.0
LT 440 kV P. PRIMAVERA / TAQUARUCU C 1 SP,2008,64.26555744262187,12.694922498902958,12.812562044506382,10.226958013968787,0.0
LT 440 kV P. PRIMAVERA / TAQUARUCU C 2 SP,2008,65.46408892486753,9.743717039950182,11.005048226914882,13.78714580826741,0.0
LT 440 kV PIRACICABA / SANTA BARBARA C 1 SP,2008,54.80616988152679,6.383089136459495,26.70483277942784,12.105908202585875,0.0
LT 440 kV REPLAN / SANTO ANGELO C 1 SP,2008,18.005583998534924,28.128321657164552,35.21239060787297,18.65370373642756,0.0
LT 440 kV RIBEIRAOPRETO / SANTA BARBARA C 1 SP,2008,50.18320514291495,13.952037389192627,27.859153253008667,8.005604214883757,0.0
LT 440 kV SANTA BARBARA / SUMARE C 1 SP,2008,42.17347148790585,3.6614785598364277,30.89943305340275,23.265616898854972,0.0
LT 440 kV SANTO ANGELO / SOLVAY C 1 SP,2008,2.4131749122437993,55.693587573837746,23.065938243563743,18.82729927035471,0.0
LT 440 kV SUMARE / BOM JARDIM C 1 SP,2008,31.29397241456125,9.25870431708669,37.509447522163555,21.937875746188507,0.0
LT 440 kV TAQUARUCU / CAPIVARA C 1 SP,2008,55.096822786510046,7.484547877564421,29.149013754814376,8.269615581111157,0.0
LT 230 kV AIMORES-SE / CONSE. PENA C 1 MG,2008,71.23323741938137,13.34772126205173,10.644442449371828,4.77459886919507,0.0
LT 230 kV AIMORES-SE / MASCARENHAS C 1 MG/ES,2008,73.51448378311463,10.86510184240243,9.920047826375763,5.700366548107175,0.0
LT 230 kV CAXIAS NORTE / CAXIAS 6 C 1 RS,2008,8.820146765986435,53.01928806522665,26.682813004677875,11.477752164109045,0.0
LT 230 kV CAXIAS NORTE / MONTE CLARO C 1 RS,2008,10.37250845062028,54.325270121842195,30.231423535722495,5.070797891815031,0.0
LT 230 kV CAXIAS NORTE / VINHEDOS C 1 RS,2008,9.728691272009218,47.4791760172715,33.28557713171497,9.506555579004313,0.0
LT 230 kV G.VALADARES 6 / CONSE. PENA C 1 MG,2008,83.41468510970358,3.2519914597964767,7.459160715063794,5.874162715436141,0.0
LT 230 kV G.VALADARES 6 / G.VALADARES 2 C 2 MG,2008,71.96103965679951,5.30563717510725,9.82951243936915,12.903810728724084,0.0
LT 230 kV BIGUACU / RATONES C 1 SC,2008,11.720123473633189,43.588344319735924,18.43064701647905,26.260885190151836,0.0
LT 230 kV BIGUACU / RATONES C 2 SC,2008,11.715800876874926,43.558906553427754,18.425161994968313,26.300130574729007,0.0
LT 230 kV CHAVANTES / BOTUCATU C 4 SP,2008,42.88619726951344,15.436609292491031,36.363848144365356,5.3133452936301735,0.0
LT 230 kV CURITIBA / JOINV.NORTE C 2 PR/SC,2008,9.332244806035696,54.91676275978961,21.988677951180062,13.762314482994626,0.0
LT 230 kV J.LACERDA-B / TUBARAO SUL C 1 SC,2008,23.3882265138956,24.01423715403736,45.5358508341031,7.0616854979639365,0.0
LT 230 kV NOVA STA RITA / SCHARLAU 2 C 1 RS,2008,28.92940673490431,28.30893041269522,22.945652993989388,19.816009858411086,0.0
LT 230 kV NOVA STA RITA / SCHARLAU 2 C 2 RS,2008,28.93586716973237,28.305593303365317,22.945951953939513,19.8125875729628,0.0
LT 230 kV SIDEROPOL.ESU / TUBARAO SUL C 1 SC,2008,21.115194057742286,37.98066881806547,33.71218366978384,7.191953454408405,0.0
LT 230 kV N.P.PRIMAVERA / ROSANA C 1 SP,2008,43.907095049962145,17.92020245405895,15.229585946881606,22.9431165490973,0.0
LT 230 kV N.P.PRIMAVERA / ROSANA C 2 SP,2008,43.89363137252879,17.927490943138775,15.225973362703916,22.95290432162852,0.0
LT 440 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,2008,56.9187384419858,5.9558798937254105,16.939898734053305,20.18548293023548,0.0
LT 230 kV PARANAVAI NOR / SARANDI C 1 PR,2008,36.06930785534536,6.071012325370345,52.1165371702196,5.743142649064699,0.0
LT 230 kV PARANAVAI NOR / SARANDI C 2 PR,2008,36.06930785534536,6.071012325370345,52.1165371702196,5.743142649064699,0.0
LT 525 kV GUAIRA / F.IGUACU 60HZ C 1 PR,2008,9.611193185963376,15.79471255562851,65.5712865689064,9.022807689501715,0.0
LT 525 kV GUAIRA / F.IGUACU 60HZ C 2 PR,2008,9.611193185963376,15.79471255562851,65.5712865689064,9.022807689501715,0.0
LT 525 kV GUAIRA / SARANDI C 1 PR,2008,34.89169838128728,9.13628825539243,52.407116344640926,3.564897018679371,0.0
LT 525 kV GUAIRA / SARANDI C 2 PR,2008,34.89169838128728,9.13628825539243,52.407116344640926,3.564897018679371,0.0
LT 525 kV LONDRINA ESU / SARANDI C 1 PR,2008,16.182910729939124,12.848252831315467,65.41755129794443,5.551285140800985,0.0
LT 525 kV LONDRINA ESU / SARANDI C 2 PR,2008,16.182910729939124,12.848252831315467,65.41755129794443,5.551285140800985,0.0
LT 345 kV INTERLAGOS / PIRATININGA 2 C 3 SP,2008,0.7858199570042064,13.162610293283734,11.417323826877663,74.6342459228344,0.0
LT 345 kV INTERLAGOS / PIRATININGA 2 C 4 SP,2008,0.7858328442867182,13.163959489309399,11.422533756809921,74.62767390959397,0.0
LT 345 kV JOAO NEIVA 2 / VIANA 2 C 1 ES,2008,27.681527506916414,42.76148393050358,28.37738025048107,1.1796083120989336,0.0
LT 345 kV NOVA PONTE / ARAXA 3 C 1 MG,2008,46.4132492609873,14.26484187488091,35.22304985429519,4.0988590098366045,0.0
LT 345 kV NOVA PONTE / UBERLANDIA 10 C 1 MG,2008,33.50322010955444,16.27577480072619,42.678295066044946,7.542710023674423,0.0
LT 500 kV ITABIRA 5 / MESQUITA C 1 MG,2008,42.01763821406141,43.406700659187,8.19863327526346,6.3770278514881324,0.0
LT 500 kV ITABIRA 5 / NEVES 1 C 1 MG,2008,36.70694200440034,42.25138049735387,7.4743739951821135,13.567303503063675,0.0
LT 500 kV COLINAS / RIB.GONCALVES C 2 TO/PI,2008,71.58602387259218,15.067741150476527,12.063052192988192,1.2831827839431007,0.0
LT 500 kV RIB.GONCALVES / S.JOAO PIAUI C L3 PI,2008,85.7971729842618,7.153157804781262,6.171041904229673,0.8786273067272653,0.0
LT 69 kV ITARARE II / ITARARE I C 1 SP,2009,38.41839622979522,20.692414445445014,37.86184674108028,3.0273425836794847,0.0
LT 88 kV ASSIS / CANOAS I C 1 SP,2009,30.11988028506705,6.260644542553368,57.42654232187443,6.192932850505151,0.0
LT 88 kV ASSIS / DECASA C 1 SP,2009,35.26591333930271,8.43744297332026,52.3478681831548,3.94877550422222,0.0
LT 88 kV BOTUCATU / CERQUILHO C 1 SP,2009,61.05340977142416,14.18035855218368,20.349998356674952,4.416233319717212,0.0
LT 88 kV BOTUCATU / CERQUILHO C 2 SP,2009,61.05414488535805,14.180427159162283,20.348620492213808,4.416807463265858,0.0
LT 88 kV BOTUCATU / IPAUSSU C 1 SP,2009,47.70667767819416,14.998570619027396,33.589919007083374,3.7048326956950675,0.0
LT 88 kV CANOAS I / SALTO GRANDE SP C 1 SP,2009,34.726609567152025,6.305757555855748,54.32455206156205,4.643080815430176,0.0
LT 88 kV CANOAS II / DECASA C 1 SP,2009,40.85042168952377,5.5605134478946505,49.45513980626689,4.1339250563146885,0.0
LT 88 kV CANOAS II / SALTO GRANDE C 1 SP,2009,40.67428136681488,5.296376044867758,49.26932672159781,4.760015866719556,0.0
LT 88 kV CERQUILHO / ITAPETININGA2 C 1 SP,2009,46.90440626130881,12.48455021943789,33.31912293568918,7.291920583564118,0.0
LT 88 kV CHAVANTES / BOTUCATU C 1 SP,2009,49.3106434074595,14.270638240872962,32.205486627869426,4.213231723798111,0.0
LT 88 kV CHAVANTES / IPAUSSU C 1 SP,2009,53.45358118613996,12.92820714202582,26.44528937605029,7.172922295783929,0.0
LT 88 kV CHAVANTES / SALTO GRANDE C 1 SP,2009,48.6177594539605,10.796893701116153,31.936779662282664,8.64856718264068,0.0
LT 88 kV ITAPETINGA 2 / ITAPETININGA1 C 1 SP,2009,32.94112316415365,22.286366285715463,35.461003132601085,9.311507417529796,0.0
LT 88 kV JAGUARI / S.JOSE CAMPOS C 1 SP,2009,31.997685790004105,12.098663510792694,34.57273843059676,21.330912268606447,0.0
LT 88 kV JAGUARI / S.JOSE CAMPOS C 2 SP,2009,31.995999635532108,12.096491776967605,34.57603711424861,21.33147147325168,0.0
LT 88 kV MAIRIPORA / JAGUARI C 1 SP,2009,16.87391418955159,38.952746954133126,32.39610568707693,11.777233169238347,0.0
LT 88 kV MAIRIPORA / JAGUARI C 2 SP,2009,16.873501284467913,38.95184568471707,32.397598798177725,11.777054232637292,0.0
LT 88 kV OURINHOS / CHAVANTES C 1 SP,2009,53.528324617089986,12.379704817019025,23.519023727291497,10.572946838599494,0.0
LT 88 kV PAR.PAULISTA2 / ASSIS C 1 SP,2009,50.10827506246939,12.372851123353772,33.644050426137476,3.8748233880393608,0.0
LT 88 kV PAR.PAULISTA2 / ASSIS C 2 SP,2009,50.107608310443915,12.372726085021126,33.64459294643367,3.87507265810129,0.0
LT 88 kV PRE. PRUDENTE / PAR.PAULISTA2 C 1 SP,2009,73.97770112978904,7.823329328523583,14.718030185647363,3.4809393560400204,0.0
LT 88 kV PRE. PRUDENTE / PRE.PRUDENTE1 C 1 SP,2009,62.04633887136587,5.564583284526804,18.317250250776823,14.071827593330507,0.0
LT 88 kV PRE. PRUDENTE / PRE.PRUDENTE1 C 2 SP,2009,62.04501931011859,5.562975696729954,18.316387719062803,14.075617274088653,0.0
LT 88 kV PRE. PRUDENTE / QUATA II C 1 SP,2009,75.53517047304507,7.394936219735247,13.743175265511494,3.3267180417081934,0.0
LT 88 kV QUATA II / PAR.PAULISTA2 C 1 SP,2009,73.62075551671629,8.809268397339627,15.746647060978226,1.8233290249658558,0.0
LT 88 kV SALTO GRANDE / OURINHOS C 1 SP,2009,43.57835440033579,7.80849001563218,40.761872915173505,7.8512826688585236,0.0
RL 88 kV ASSIS I / DS31 C 1 SP,2009,32.35274626120026,13.67123711322688,48.349592432169736,5.626424193403127,0.0
RL 88 kV ASSIS I / DS32 C 2 SP,2009,31.547894226903097,14.07822277958152,48.53507201093936,5.838810982576027,0.0
RL 88 kV OURINHOS 1 / DOA1 C 1 SP,2009,46.50291006216686,8.587191061035492,34.083767801532595,10.826131075265055,0.0
RL 88 kV OURINHOS 1 / DOA2 C 2 SP,2009,46.51416604672965,8.585214327191487,34.076635875813594,10.82398375026527,0.0
RL 88 kV OURINHOS 2 / DOU1 C 1 SP,2009,50.268628336959445,8.184479890093531,29.713402164175402,11.833489608771623,0.0
RL 88 kV OURINHOS 2 / RLOU2 C 2 SP,2009,50.26636861237622,8.183522751013244,29.717858187439937,11.832250449170601,0.0
RL 88 kV PALMITAL / DPMT C 1 SP,2009,46.51965605362214,5.089877122510161,46.823393725387966,1.5670730984797316,0.0
RL 88 kV SANTA LINA / DSAL C 1 SP,2009,77.5883315791248,7.8673443779801255,13.720844866786278,0.8234791761088034,0.0
LT 138 kV AGUA AZUL / MAIRIPORA C 1 SP,2009,2.999589050865993,56.514109819646535,22.92915033153293,17.557150797954538,0.0
LT 138 kV AGUA AZUL / MAIRIPORA C 2 SP,2009,3.0004085961383704,56.50567676989473,22.930619017490404,17.5632956164765,0.0
LT 138 kV AGUA AZUL / SANTO ANGELO C 1 SP,2009,4.555857049204239,36.575433790171516,31.788660615126314,27.080048545497927,0.0
LT 138 kV AGUA AZUL / SANTO ANGELO C 2 SP,2009,4.556427732750672,36.57581348075339,31.78701364185203,27.080745144643906,0.0
LT 138 kV AGUA VERMELHA / COL BOA HORA C 1 SP,2009,57.40601843170754,8.166482627386435,22.58214055045107,11.845358390454958,0.0
LT 138 kV AGUA VERMELHA / COL BOA HORA C 2 SP,2009,57.39727145056826,8.165684992978125,22.579883587908835,11.85715996854478,0.0
LT 138 kV AGUA VERMELHA / GUARIROBA 1 C 1 SP,2009,65.21920336347108,8.530964572996314,20.421947913282807,5.827884150249794,0.0
LT 138 kV ALCIDIA / MIRANTE PAR 2 C 1 SP,2009,81.2671645581777,11.476266264928501,7.043203630454113,0.21336554643969385,0.0
LT 138 kV ALTA PAULISTA / PRE. PRUDENTE C 1 SP,2009,76.13106321104233,4.053905541665522,15.847829808458432,3.9672014388337162,0.0
LT 138 kV ALTA PAULISTA / PRE. PRUDENTE C 2 SP,2009,76.12754237579163,4.054117596090802,15.847328276539056,3.971011751578509,0.0
LT 138 kV ARARAQUARA CTP / SAO CARLOS C 1 SP,2009,54.04029068017259,17.83815863828169,19.799748084225424,8.321802597320293,0.0
LT 138 kV ARARAQUARA CTP / SAO CARLOS C 2 SP,2009,54.043019483198506,17.83668175022031,19.79892995884203,8.32136880773915,0.0
LT 138 kV ARARAS / BALDIN C 1 SP,2009,45.59582300017399,11.975632362270241,34.01733601166115,8.41120862589461,0.0
LT 138 kV ARARAS / P.FERREIRA C 1 SP,2009,44.11462410878384,12.914470461653108,35.23365248954404,7.737252940019007,0.0
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,2009,47.7905395568689,9.950470668041966,26.65337830931207,15.60561146577706,0.0
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,2009,47.79117896180998,9.952508295950585,26.658841710320736,15.5974710319187,0.0
LT 138 kV ARARAS / SAO CARLOS C 1 SP,2009,45.38659454125954,19.892181132005803,25.99135254113338,8.729871785601278,0.0
LT 138 kV ARARAS / SAO CARLOS C 2 SP,2009,45.3861787679758,19.890631017896695,25.992185292369456,8.731004921758048,0.0
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,2009,28.616259331640133,16.180877809764226,42.8203831012247,12.382479757370936,0.0
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,2009,28.615495650990198,16.180140056993668,42.820505905484005,12.383858386532133,0.0
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,2009,16.489747506207813,39.82072002116203,35.168400303777595,8.521132168852557,0.0
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,2009,16.487692180377618,39.82293939039757,35.16710020381507,8.522268225409741,0.0
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,2009,0.20132411937682373,67.73050649208008,4.469667203757447,27.598502184785648,0.0
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,2009,0.20127625902375354,67.71927282442212,4.4683782318254215,27.6110726847287,0.0
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,2009,46.629708916195696,4.306718327800189,34.26940074303015,14.794172012973965,0.0
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,2009,46.6325039035248,4.304342048436929,34.26165243679612,14.801501611242152,0.0
LT 138 kV BALDIN / P.FERREIRA C 1 SP,2009,38.735962933609706,15.799792720843747,39.76406754861915,5.7001767969273915,0.0
LT 138 kV BARIRI / BAURU C 1 SP,2009,56.47256939516903,13.20156908933473,19.005894330074895,11.319967185421342,0.0
LT 138 kV BARIRI / BAURU C 2 SP,2009,56.47326120626788,13.199222624333437,19.00836794365013,11.319148225748558,0.0
LT 138 kV BARIRI / IBITINGA C 1 SP,2009,58.70275361737946,6.50356138286811,24.398125116413954,10.395559883338482,0.0
LT 138 kV BARIRI / IBITINGA C 2 SP,2009,58.70339613389332,6.503942372637612,24.396384969829562,10.396276523639502,0.0
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,2009,0.40276497757270796,78.10661810030074,3.9574124682549363,17.533204453871615,0.0
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 2 SP,2009,0.40280309366638123,78.10467948696588,3.9575870468548504,17.53493037251289,0.0
LT 138 kV BERTIOGA II / VIC. CARVALHO C 1 SP,2009,1.570303295827535,66.55695144847468,2.856593942215522,29.016151313482265,0.0
LT 138 kV BERTIOGA II / VIC. CARVALHO C 2 SP,2009,1.570229282346459,66.55419761344668,2.8569308249244165,29.01864227928245,0.0
LT 138 kV BERTIOGA II / VIC. CARVALHO C 3 SP,2009,1.3936065782502085,69.93118220389454,2.7977894516345,25.877421766220753,0.0
LT 138 kV BERTIOGA II / VIC. CARVALHO C 4 SP,2009,1.3937854749314764,69.92855463049588,2.798148602671525,25.879511291901114,0.0
LT 138 kV BIOPAV / N.AVANHANDAVA C 1 SP,2009,47.729248899222405,4.423277299503573,28.270657573042968,19.576816228231053,0.0
LT 138 kV BIOPAV / PROMISSAO C 1 SP,2009,65.07654720700768,7.424408701999712,17.22324572075539,10.275798370237215,0.0
LT 138 kV BOM JARDIM / BRA. PAULISTA C 1 SP,2009,25.51396242986212,17.94033801301238,42.27074820576111,14.274951351364393,0.0
LT 138 kV BOM JARDIM / BRA. PAULISTA C 2 SP,2009,25.51349225403344,17.94252023506333,42.2688726877014,14.275114823201827,0.0
LT 138 kV BORBOREMA / IBITINGA C 1 SP,2009,57.47849791122566,6.873810598743878,27.794242869307304,7.853448620723156,0.0
LT 138 kV BOTUCATU / TIETE C 1 SP,2009,61.57344100977554,13.891983914664012,20.04345459695078,4.491120478609662,0.0
LT 138 kV BOTUCATU / TIETE C 2 SP,2009,61.572654079447574,13.89257966641172,20.04348881585645,4.491277438284254,0.0
LT 138 kV BRANCO PERES / FLOR.PAULISTA C 1 SP,2009,79.71652161012759,3.852611017703491,15.358891306497874,1.0719760656710513,0.0
LT 138 kV BRANCO PERES / VALPARAISO C 1 SP,2009,78.10045443712937,5.3188553327365895,15.715220490864168,0.8654697392698705,0.0
LT 138 kV CABREUVA / MAIRIPORA C 1 SP,2009,11.106845255798108,53.149282705441486,25.897064310472555,9.846807728287848,0.0
LT 138 kV CABREUVA / TERMOVERDE C 1 SP,2009,14.43433160113344,48.98551930182101,25.840355713294347,10.739793383751211,0.0
LT 138 kV CACONDE / E.CUNHA C 1 SP,2009,47.29287816197351,17.276566347447886,31.056774783119923,4.373780707458678,0.0
LT 138 kV CACONDE / E.CUNHA C 2 SP,2009,47.29585376199209,17.274458250683036,31.055693825866737,4.373994161458138,0.0
LT 138 kV CAPAO BONITO / ITAPEVA C 1 SP,2009,37.3672103525382,20.792979700264706,39.080410747133726,2.7593992000633656,0.0
LT 138 kV CAPAO BONITO / ITAPEVA C 2 SP,2009,37.367676844880954,20.792202591714425,39.08092004366602,2.7592005197386023,0.0
LT 138 kV CAPIVARA / COCAL 2 C 1 SP,2009,53.49530819232618,7.095126084427245,31.217037205655462,8.192528517591118,0.0
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 1 SP,2009,2.965234457138852,66.00012266068549,10.077013387537674,20.957629494637974,0.0
LT 138 kV CARAGUATATUBA / UBATUBA 1 C 2 SP,2009,2.9652663508902894,66.00251990249835,10.07601764282222,20.956196103789143,0.0
LT 138 kV CASTILHO 03 / TRES IRMAOS C 1 SP,2009,67.33788881710993,6.2614178374731635,17.871079191467608,8.529614153949298,0.0
LT 138 kV CASTILHO 03 / TRES IRMAOS C 2 SP,2009,67.33928508249501,6.2617197174295045,17.873864250923678,8.5251309491518,0.0
LT 138 kV CASTILHO 03 / TRES LAGOAS C 1 SP/MS,2009,56.109887624171925,9.233041009616057,11.85810883795286,22.79896252825916,0.0
LT 138 kV CASTILHO 03 / TRES LAGOAS C 2 SP/MS,2009,56.10923895640506,9.23476311736631,11.855059646340658,22.800938279887976,0.0
LT 138 kV CATANDUVA / BORBOREMA C 1 SP,2009,62.791652925483184,6.310483370508406,26.851809167171986,4.046054536836419,0.0
LT 138 kV CATANDUVA / IBITINGA C 1 SP,2009,62.12553547380896,6.777797521755497,26.5252345168461,4.571432487589441,0.0
LT 138 kV CERQUILHO III / ITAPETININGA2 C 1 SP,2009,47.59798127728876,13.311699820834814,31.27987141429088,7.810447487585544,0.0
LT 138 kV CERQUILHO III / ITAPETININGA2 C 2 SP,2009,47.596244174251595,13.312509273847017,31.280350484316372,7.810896067585012,0.0
LT 138 kV DRACENA / FLOR.PAULISTA C 1 SP,2009,79.3538743818056,2.959426817232561,15.378727569153257,2.3079712318085903,0.0
LT 138 kV E.CUNHA / LIMOEIRO C 1 SP,2009,41.287251540499895,12.581753583064607,41.7971973378975,4.333797538537994,0.0
LT 138 kV E.CUNHA / LIMOEIRO C 2 SP,2009,41.281105785639035,12.583097149470998,41.80176136279325,4.3340357020967195,0.0
LT 138 kV E.CUNHA / MOCOCA 4 C 1 SP,2009,39.808000603534445,11.982170586497174,43.28725096345473,4.922577846513645,0.0
LT 138 kV E.CUNHA / MOCOCA 5 C 1 SP,2009,43.755491634217854,16.311404353284132,36.269800363067965,3.663303649430047,0.0
LT 138 kV E.CUNHA / S.J.B.VISTAII C 1 SP,2009,47.89059316288646,11.517276822909983,36.19559971380049,4.396530300403071,0.0
LT 138 kV E.CUNHA / SAO JOAO C 1 SP,2009,49.767940545780334,11.568898158211674,34.818978938401436,3.8441823576065564,0.0
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 1 MS/SP,2009,57.35558320792302,10.724117791189423,10.169894270408076,21.75040473047948,0.0
LT 138 kV ELDORADO ELK / ILHA SOLTEIRA C 2 MS/SP,2009,57.358454249333725,10.725051821143026,10.170639620965353,21.74585430855789,0.0
LT 138 kV ELDORADO ELK / TRES LAGOAS C 1 MS,2009,53.83754551599948,10.687525917846816,6.787209507092259,28.687719059061447,0.0
LT 138 kV ELDORADO ELK / V.CEL.PAPEL C 1 MS,2009,55.09599990785852,9.945905270876764,5.2811147071884434,29.676980114076276,0.0
LT 138 kV EMBU-GUACU / MONGAGUA C 1 SP,2009,1.0300129763217012,77.11321026757268,13.537698772598102,8.319077983507514,0.0
LT 138 kV EMBU-GUACU / MONGAGUA C 2 SP,2009,1.0289490684153533,77.12368302419935,13.531005572312253,8.316362335073036,0.0
LT 138 kV FERRARI / LIMOEIRO C 1 SP,2009,38.729942166356366,13.70026246752256,44.84203717165553,2.727758194465548,0.0
LT 138 kV FERRARI / P.FERREIRA C 1 SP,2009,47.28844809797983,13.815555629513762,35.30016307784471,3.595833194661697,0.0
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 1 SP,2009,78.68732251960112,3.122744134464957,16.47746810191901,1.7124652440149113,0.0
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,2009,78.70301398446878,3.122871520113352,16.466546845350774,1.7075676500670862,0.0
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,2009,79.51399986894138,4.981163666806195,14.175193278030163,1.329643186222262,0.0
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,2009,73.43249228993294,4.091531480328463,19.862827217275846,2.613149012462751,0.0
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,2009,73.43222410692064,4.091467493659,19.86317207100508,2.6131363284152704,0.0
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,2009,78.96344099723748,4.5246298057741345,15.65920437633973,0.8527248206486534,0.0
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,2009,59.453906741199255,7.557654215986531,25.67670635146233,7.311732691351882,0.0
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,2009,64.42003943435029,8.709789347347542,23.578700900329757,3.2914703179724145,0.0
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,2009,55.27429665085018,5.934355232996123,16.482140982468042,22.309207133685657,0.0
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,2009,57.307329580619495,5.726916389142672,17.564469069582387,19.40128496065545,0.0
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,2009,57.30119260865466,5.725140237578957,17.562252521919486,19.411414631846892,0.0
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,2009,60.174592821096304,5.663771499193244,18.07276008690407,16.088875592806385,0.0
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,2009,40.322038237021346,19.013795543866166,36.610266474594816,4.05389974451767,0.0
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,2009,40.320811729216125,19.012480612762197,36.612328024534584,4.054379633487093,0.0
LT 138 kV ITAPEVA / ITARARE II C 1 SP,2009,31.095314147996962,21.079074432137624,45.28143190928274,2.544179510582679,0.0
LT 138 kV ITAPEVA / ITARARE II C 2 SP,2009,31.09341324030756,21.077042461029038,45.28474856235898,2.544795736304426,0.0
LT 138 kV JALES / COL BOA HORA C 1 SP,2009,61.47951015510825,6.796022364607277,27.557158453172796,4.16730902711168,0.0
LT 138 kV JALES / COL BOA HORA C 2 SP,2009,61.485577141102965,6.795924133913341,27.559050173897575,4.159448551086118,0.0
LT 138 kV JALES / VALE DO PARANA C 1 SP,2009,66.09816953430347,5.888540896972633,24.902069279422314,3.111220289301585,0.0
