linha,scenario,date_range,limit_ms,days_exceeding,total_days,n_cells,pct
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP1-2.6,2021-2040,7.671902729952635,515,7305,1,7.05
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP1-2.6,2031-2050,7.671902729952635,518,7305,1,7.09
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP1-2.6,2041-2060,7.671902729952635,581,7305,1,7.95
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP2-4.5,2021-2040,7.671902729952635,603,7305,1,8.25
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP2-4.5,2031-2050,7.671902729952635,640,7305,1,8.76
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP2-4.5,2041-2060,7.671902729952635,696,7305,1,9.53
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP3-7.0,2021-2040,7.671902729952635,459,7305,1,6.28
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP3-7.0,2031-2050,7.671902729952635,527,7305,1,7.21
LT 138 kV FLOR.PAULISTA / ALTA PAULISTA C 2 SP,SSP3-7.0,2041-2060,7.671902729952635,605,7305,1,8.28
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,historical,1995-2014,7.696536430871047,457,7305,2,6.26
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP1-2.6,2021-2040,7.696536430871047,616,7305,2,8.43
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP1-2.6,2031-2050,7.696536430871047,624,7305,2,8.54
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP1-2.6,2041-2060,7.696536430871047,682,7305,2,9.34
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP2-4.5,2021-2040,7.696536430871047,691,7305,2,9.46
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP2-4.5,2031-2050,7.696536430871047,742,7305,2,10.16
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP2-4.5,2041-2060,7.696536430871047,794,7305,2,10.87
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP3-7.0,2021-2040,7.696536430871047,572,7305,2,7.83
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP3-7.0,2031-2050,7.696536430871047,639,7305,2,8.75
LT 138 kV FLOR.PAULISTA / RIO VERMELHO C 1 SP,SSP3-7.0,2041-2060,7.696536430871047,702,7305,2,9.61
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,historical,1995-2014,7.671902729952635,366,7305,1,5.01
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,SSP1-2.6,2021-2040,7.671902729952635,515,7305,1,7.05
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,SSP1-2.6,2031-2050,7.671902729952635,518,7305,1,7.09
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,SSP1-2.6,2041-2060,7.671902729952635,581,7305,1,7.95
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,SSP2-4.5,2021-2040,7.671902729952635,603,7305,1,8.25
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,SSP2-4.5,2031-2050,7.671902729952635,640,7305,1,8.76
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,SSP2-4.5,2041-2060,7.671902729952635,696,7305,1,9.53
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,SSP3-7.0,2021-2040,7.671902729952635,459,7305,1,6.28
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,SSP3-7.0,2031-2050,7.671902729952635,527,7305,1,7.21
LT 138 kV FLOR.PAULISTA / TUPA C 1 SP,SSP3-7.0,2041-2060,7.671902729952635,605,7305,1,8.28
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,historical,1995-2014,7.671902729952635,366,7305,1,5.01
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,SSP1-2.6,2021-2040,7.671902729952635,515,7305,1,7.05
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,SSP1-2.6,2031-2050,7.671902729952635,518,7305,1,7.09
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,SSP1-2.6,2041-2060,7.671902729952635,581,7305,1,7.95
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,SSP2-4.5,2021-2040,7.671902729952635,603,7305,1,8.25
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,SSP2-4.5,2031-2050,7.671902729952635,640,7305,1,8.76
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,SSP2-4.5,2041-2060,7.671902729952635,696,7305,1,9.53
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,SSP3-7.0,2021-2040,7.671902729952635,459,7305,1,6.28
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,SSP3-7.0,2031-2050,7.671902729952635,527,7305,1,7.21
LT 138 kV FLOR.PAULISTA / TUPA C 2 SP,SSP3-7.0,2041-2060,7.671902729952635,605,7305,1,8.28
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,historical,1995-2014,7.696536430871047,457,7305,2,6.26
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,SSP1-2.6,2021-2040,7.696536430871047,616,7305,2,8.43
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,SSP1-2.6,2031-2050,7.696536430871047,624,7305,2,8.54
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,SSP1-2.6,2041-2060,7.696536430871047,682,7305,2,9.34
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,SSP2-4.5,2021-2040,7.696536430871047,691,7305,2,9.46
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,SSP2-4.5,2031-2050,7.696536430871047,742,7305,2,10.16
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,SSP2-4.5,2041-2060,7.696536430871047,794,7305,2,10.87
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,SSP3-7.0,2021-2040,7.696536430871047,572,7305,2,7.83
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,SSP3-7.0,2031-2050,7.696536430871047,639,7305,2,8.75
LT 138 kV FLOR.PAULISTA / UNIVALEM C 1 SP,SSP3-7.0,2041-2060,7.696536430871047,702,7305,2,9.61
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,historical,1995-2014,7.660382162065844,614,7305,3,8.41
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,SSP1-2.6,2021-2040,7.660382162065844,720,7305,3,9.86
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,SSP1-2.6,2031-2050,7.660382162065844,719,7305,3,9.84
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,SSP1-2.6,2041-2060,7.660382162065844,791,7305,3,10.83
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,SSP2-4.5,2021-2040,7.660382162065844,857,7305,3,11.73
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,SSP2-4.5,2031-2050,7.660382162065844,881,7305,3,12.06
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,SSP2-4.5,2041-2060,7.660382162065844,873,7305,3,11.95
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,SSP3-7.0,2021-2040,7.660382162065844,718,7305,3,9.83
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,SSP3-7.0,2031-2050,7.660382162065844,757,7305,3,10.36
LT 138 kV GUARA. TANABI / S.J.RIO PRETO C 1 SP,SSP3-7.0,2041-2060,7.660382162065844,834,7305,3,11.42
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,historical,1995-2014,7.59055959600369,366,7305,1,5.01
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,SSP1-2.6,2021-2040,7.59055959600369,462,7305,1,6.32
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,SSP1-2.6,2031-2050,7.59055959600369,446,7305,1,6.11
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,SSP1-2.6,2041-2060,7.59055959600369,491,7305,1,6.72
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,SSP2-4.5,2021-2040,7.59055959600369,551,7305,1,7.54
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,SSP2-4.5,2031-2050,7.59055959600369,545,7305,1,7.46
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,SSP2-4.5,2041-2060,7.59055959600369,531,7305,1,7.27
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,SSP3-7.0,2021-2040,7.59055959600369,462,7305,1,6.32
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,SSP3-7.0,2031-2050,7.59055959600369,479,7305,1,6.56
LT 138 kV GUARIROBA 1 / VOTUPORANGA 2 C 1 SP,SSP3-7.0,2041-2060,7.59055959600369,508,7305,1,6.95
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,historical,1995-2014,7.557944293920338,503,7305,2,6.89
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,SSP1-2.6,2021-2040,7.557944293920338,606,7305,2,8.3
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,SSP1-2.6,2031-2050,7.557944293920338,602,7305,2,8.24
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,SSP1-2.6,2041-2060,7.557944293920338,663,7305,2,9.08
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,SSP2-4.5,2021-2040,7.557944293920338,671,7305,2,9.19
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,SSP2-4.5,2031-2050,7.557944293920338,682,7305,2,9.34
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,SSP2-4.5,2041-2060,7.557944293920338,714,7305,2,9.77
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,SSP3-7.0,2021-2040,7.557944293920338,562,7305,2,7.69
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,SSP3-7.0,2031-2050,7.557944293920338,595,7305,2,8.15
LT 138 kV ILHA SOLTEIRA / INTERLAGOS ELK C 1 SP,SSP3-7.0,2041-2060,7.557944293920338,650,7305,2,8.9
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,historical,1995-2014,7.557944293920338,503,7305,2,6.89
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,SSP1-2.6,2021-2040,7.557944293920338,606,7305,2,8.3
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,SSP1-2.6,2031-2050,7.557944293920338,602,7305,2,8.24
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,SSP1-2.6,2041-2060,7.557944293920338,663,7305,2,9.08
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,SSP2-4.5,2021-2040,7.557944293920338,671,7305,2,9.19
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,SSP2-4.5,2031-2050,7.557944293920338,682,7305,2,9.34
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,SSP2-4.5,2041-2060,7.557944293920338,714,7305,2,9.77
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,SSP3-7.0,2021-2040,7.557944293920338,562,7305,2,7.69
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,SSP3-7.0,2031-2050,7.557944293920338,595,7305,2,8.15
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 1 SP,SSP3-7.0,2041-2060,7.557944293920338,650,7305,2,8.9
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,historical,1995-2014,7.557944293920338,503,7305,2,6.89
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,SSP1-2.6,2021-2040,7.557944293920338,606,7305,2,8.3
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,SSP1-2.6,2031-2050,7.557944293920338,602,7305,2,8.24
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,SSP1-2.6,2041-2060,7.557944293920338,663,7305,2,9.08
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,SSP2-4.5,2021-2040,7.557944293920338,671,7305,2,9.19
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,SSP2-4.5,2031-2050,7.557944293920338,682,7305,2,9.34
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,SSP2-4.5,2041-2060,7.557944293920338,714,7305,2,9.77
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,SSP3-7.0,2021-2040,7.557944293920338,562,7305,2,7.69
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,SSP3-7.0,2031-2050,7.557944293920338,595,7305,2,8.15
LT 138 kV ILHA SOLTEIRA / TRES IRMAOS C 2 SP,SSP3-7.0,2041-2060,7.557944293920338,650,7305,2,8.9
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,historical,1995-2014,7.557944293920338,503,7305,2,6.89
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,SSP1-2.6,2021-2040,7.557944293920338,606,7305,2,8.3
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,SSP1-2.6,2031-2050,7.557944293920338,602,7305,2,8.24
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,SSP1-2.6,2041-2060,7.557944293920338,663,7305,2,9.08
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,SSP2-4.5,2021-2040,7.557944293920338,671,7305,2,9.19
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,SSP2-4.5,2031-2050,7.557944293920338,682,7305,2,9.34
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,SSP2-4.5,2041-2060,7.557944293920338,714,7305,2,9.77
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,SSP3-7.0,2021-2040,7.557944293920338,562,7305,2,7.69
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,SSP3-7.0,2031-2050,7.557944293920338,595,7305,2,8.15
LT 138 kV ILHA SOLTEIRA / VALE DO PARANA C 1 SP,SSP3-7.0,2041-2060,7.557944293920338,650,7305,2,8.9
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,historical,1995-2014,6.775604868809778,366,7305,1,5.01
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,SSP1-2.6,2021-2040,6.775604868809778,369,7305,1,5.05
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,SSP1-2.6,2031-2050,6.775604868809778,402,7305,1,5.5
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,SSP1-2.6,2041-2060,6.775604868809778,300,7305,1,4.11
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,SSP2-4.5,2021-2040,6.775604868809778,454,7305,1,6.21
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,SSP2-4.5,2031-2050,6.775604868809778,523,7305,1,7.16
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,SSP2-4.5,2041-2060,6.775604868809778,584,7305,1,7.99
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,SSP3-7.0,2021-2040,6.775604868809778,386,7305,1,5.28
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,SSP3-7.0,2031-2050,6.775604868809778,423,7305,1,5.79
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 1 SP,SSP3-7.0,2041-2060,6.775604868809778,429,7305,1,5.87
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,historical,1995-2014,6.775604868809778,366,7305,1,5.01
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,SSP1-2.6,2021-2040,6.775604868809778,369,7305,1,5.05
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,SSP1-2.6,2031-2050,6.775604868809778,402,7305,1,5.5
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,SSP1-2.6,2041-2060,6.775604868809778,300,7305,1,4.11
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,SSP2-4.5,2021-2040,6.775604868809778,454,7305,1,6.21
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,SSP2-4.5,2031-2050,6.775604868809778,523,7305,1,7.16
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,SSP2-4.5,2041-2060,6.775604868809778,584,7305,1,7.99
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,SSP3-7.0,2021-2040,6.775604868809778,386,7305,1,5.28
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,SSP3-7.0,2031-2050,6.775604868809778,423,7305,1,5.79
LT 138 kV ITAPETININGA2 / CAPAO BONITO C 2 SP,SSP3-7.0,2041-2060,6.775604868809778,429,7305,1,5.87
LT 138 kV ITAPEVA / ITARARE II C 1 SP,historical,1995-2014,6.424311520576139,366,7305,1,5.01
LT 138 kV ITAPEVA / ITARARE II C 1 SP,SSP1-2.6,2021-2040,6.424311520576139,402,7305,1,5.5
LT 138 kV ITAPEVA / ITARARE II C 1 SP,SSP1-2.6,2031-2050,6.424311520576139,421,7305,1,5.76
LT 138 kV ITAPEVA / ITARARE II C 1 SP,SSP1-2.6,2041-2060,6.424311520576139,372,7305,1,5.09
LT 138 kV ITAPEVA / ITARARE II C 1 SP,SSP2-4.5,2021-2040,6.424311520576139,481,7305,1,6.58
LT 138 kV ITAPEVA / ITARARE II C 1 SP,SSP2-4.5,2031-2050,6.424311520576139,570,7305,1,7.8
LT 138 kV ITAPEVA / ITARARE II C 1 SP,SSP2-4.5,2041-2060,6.424311520576139,665,7305,1,9.1
LT 138 kV ITAPEVA / ITARARE II C 1 SP,SSP3-7.0,2021-2040,6.424311520576139,422,7305,1,5.78
LT 138 kV ITAPEVA / ITARARE II C 1 SP,SSP3-7.0,2031-2050,6.424311520576139,474,7305,1,6.49
LT 138 kV ITAPEVA / ITARARE II C 1 SP,SSP3-7.0,2041-2060,6.424311520576139,497,7305,1,6.8
LT 138 kV ITAPEVA / ITARARE II C 2 SP,historical,1995-2014,6.424311520576139,366,7305,1,5.01
LT 138 kV ITAPEVA / ITARARE II C 2 SP,SSP1-2.6,2021-2040,6.424311520576139,402,7305,1,5.5
LT 138 kV ITAPEVA / ITARARE II C 2 SP,SSP1-2.6,2031-2050,6.424311520576139,421,7305,1,5.76
LT 138 kV ITAPEVA / ITARARE II C 2 SP,SSP1-2.6,2041-2060,6.424311520576139,372,7305,1,5.09
LT 138 kV ITAPEVA / ITARARE II C 2 SP,SSP2-4.5,2021-2040,6.424311520576139,481,7305,1,6.58
LT 138 kV ITAPEVA / ITARARE II C 2 SP,SSP2-4.5,2031-2050,6.424311520576139,570,7305,1,7.8
LT 138 kV ITAPEVA / ITARARE II C 2 SP,SSP2-4.5,2041-2060,6.424311520576139,665,7305,1,9.1
LT 138 kV ITAPEVA / ITARARE II C 2 SP,SSP3-7.0,2021-2040,6.424311520576139,422,7305,1,5.78
LT 138 kV ITAPEVA / ITARARE II C 2 SP,SSP3-7.0,2031-2050,6.424311520576139,474,7305,1,6.49
LT 138 kV ITAPEVA / ITARARE II C 2 SP,SSP3-7.0,2041-2060,6.424311520576139,497,7305,1,6.8
LT 138 kV JALES / COL BOA HORA C 1 SP,historical,1995-2014,7.4736129093170165,478,7305,2,6.54
LT 138 kV JALES / COL BOA HORA C 1 SP,SSP1-2.6,2021-2040,7.4736129093170165,566,7305,2,7.75
LT 138 kV JALES / COL BOA HORA C 1 SP,SSP1-2.6,2031-2050,7.4736129093170165,564,7305,2,7.72
LT 138 kV JALES / COL BOA HORA C 1 SP,SSP1-2.6,2041-2060,7.4736129093170165,608,7305,2,8.32
LT 138 kV JALES / COL BOA HORA C 1 SP,SSP2-4.5,2021-2040,7.4736129093170165,648,7305,2,8.87
LT 138 kV JALES / COL BOA HORA C 1 SP,SSP2-4.5,2031-2050,7.4736129093170165,654,7305,2,8.95
LT 138 kV JALES / COL BOA HORA C 1 SP,SSP2-4.5,2041-2060,7.4736129093170165,639,7305,2,8.75
LT 138 kV JALES / COL BOA HORA C 1 SP,SSP3-7.0,2021-2040,7.4736129093170165,565,7305,2,7.73
LT 138 kV JALES / COL BOA HORA C 1 SP,SSP3-7.0,2031-2050,7.4736129093170165,564,7305,2,7.72
LT 138 kV JALES / COL BOA HORA C 1 SP,SSP3-7.0,2041-2060,7.4736129093170165,613,7305,2,8.39
LT 138 kV JALES / COL BOA HORA C 2 SP,historical,1995-2014,7.4736129093170165,478,7305,2,6.54
LT 138 kV JALES / COL BOA HORA C 2 SP,SSP1-2.6,2021-2040,7.4736129093170165,566,7305,2,7.75
LT 138 kV JALES / COL BOA HORA C 2 SP,SSP1-2.6,2031-2050,7.4736129093170165,564,7305,2,7.72
LT 138 kV JALES / COL BOA HORA C 2 SP,SSP1-2.6,2041-2060,7.4736129093170165,608,7305,2,8.32
LT 138 kV JALES / COL BOA HORA C 2 SP,SSP2-4.5,2021-2040,7.4736129093170165,648,7305,2,8.87
LT 138 kV JALES / COL BOA HORA C 2 SP,SSP2-4.5,2031-2050,7.4736129093170165,654,7305,2,8.95
LT 138 kV JALES / COL BOA HORA C 2 SP,SSP2-4.5,2041-2060,7.4736129093170165,639,7305,2,8.75
LT 138 kV JALES / COL BOA HORA C 2 SP,SSP3-7.0,2021-2040,7.4736129093170165,565,7305,2,7.73
LT 138 kV JALES / COL BOA HORA C 2 SP,SSP3-7.0,2031-2050,7.4736129093170165,564,7305,2,7.72
LT 138 kV JALES / COL BOA HORA C 2 SP,SSP3-7.0,2041-2060,7.4736129093170165,613,7305,2,8.39
LT 138 kV JALES / VALE DO PARANA C 1 SP,historical,1995-2014,7.557944293920338,503,7305,2,6.89
LT 138 kV JALES / VALE DO PARANA C 1 SP,SSP1-2.6,2021-2040,7.557944293920338,606,7305,2,8.3
LT 138 kV JALES / VALE DO PARANA C 1 SP,SSP1-2.6,2031-2050,7.557944293920338,602,7305,2,8.24
LT 138 kV JALES / VALE DO PARANA C 1 SP,SSP1-2.6,2041-2060,7.557944293920338,663,7305,2,9.08
LT 138 kV JALES / VALE DO PARANA C 1 SP,SSP2-4.5,2021-2040,7.557944293920338,671,7305,2,9.19
LT 138 kV JALES / VALE DO PARANA C 1 SP,SSP2-4.5,2031-2050,7.557944293920338,682,7305,2,9.34
LT 138 kV JALES / VALE DO PARANA C 1 SP,SSP2-4.5,2041-2060,7.557944293920338,714,7305,2,9.77
LT 138 kV JALES / VALE DO PARANA C 1 SP,SSP3-7.0,2021-2040,7.557944293920338,562,7305,2,7.69
LT 138 kV JALES / VALE DO PARANA C 1 SP,SSP3-7.0,2031-2050,7.557944293920338,595,7305,2,8.15
LT 138 kV JALES / VALE DO PARANA C 1 SP,SSP3-7.0,2041-2060,7.557944293920338,650,7305,2,8.9
LT 138 kV JALES / VOTUPORANGA 2 C 1 SP,historical,1995-2014,7.4736129093170165,478,7305,2,6.54
LT 138 kV JALES / VOTUPORANGA 2 C 1 SP,SSP1-2.6,2021-2040,7.4736129093170165,566,7305,2,7.75
LT 138 kV JALES / VOTUPORANGA 2 C 1 SP,SSP1-2.6,2031-2050,7.4736129093170165,564,7305,2,7.72
LT 138 kV JALES / VOTUPORANGA 2 C 1 SP,SSP1-2.6,2041-2060,7.4736129093170165,608,7305,2,8.32
LT 138 kV JALES / VOTUPORANGA 2 C 1 SP,SSP2-4.5,2021-2040,7.4736129093170165,648,7305,2,8.87
LT 138 kV JALES / VOTUPORANGA 2 C 1 SP,SSP2-4.5,2031-2050,7.4736129093170165,654,7305,2,8.95
LT 138 kV JALES / VOTUPORANGA 2 C 1 SP,SSP2-4.5,2041-2060,7.4736129093170165,639,7305,2,8.75
LT 138 kV JALES / VOTUPORANGA 2 C 1 SP,SSP3-7.0,2021-2040,7.4736129093170165,565,7305,2,7.73
LT 138 kV JALES / VOTUPORANGA 2 C 1 SP,SSP3-7.0,2031-2050,7.4736129093170165,564,7305,2,7.72
LT 138 kV JALES / VOTUPORANGA 2 C 1 SP,SSP3-7.0,2041-2060,7.4736129093170165,613,7305,2,8.39
LT 138 kV JALES / VOTUPORANGA 2 C 2 SP,historical,1995-2014,7.4736129093170165,478,7305,2,6.54
LT 138 kV JALES / VOTUPORANGA 2 C 2 SP,SSP1-2.6,2021-2040,7.4736129093170165,566,7305,2,7.75
LT 138 kV JALES / VOTUPORANGA 2 C 2 SP,SSP1-2.6,2031-2050,7.4736129093170165,564,7305,2,7.72
LT 138 kV JALES / VOTUPORANGA 2 C 2 SP,SSP1-2.6,2041-2060,7.4736129093170165,608,7305,2,8.32
LT 138 kV JALES / VOTUPORANGA 2 C 2 SP,SSP2-4.5,2021-2040,7.4736129093170165,648,7305,2,8.87
LT 138 kV JALES / VOTUPORANGA 2 C 2 SP,SSP2-4.5,2031-2050,7.4736129093170165,654,7305,2,8.95
LT 138 kV JALES / VOTUPORANGA 2 C 2 SP,SSP2-4.5,2041-2060,7.4736129093170165,639,7305,2,8.75
LT 138 kV JALES / VOTUPORANGA 2 C 2 SP,SSP3-7.0,2021-2040,7.4736129093170165,565,7305,2,7.73
LT 138 kV JALES / VOTUPORANGA 2 C 2 SP,SSP3-7.0,2031-2050,7.4736129093170165,564,7305,2,7.72
LT 138 kV JALES / VOTUPORANGA 2 C 2 SP,SSP3-7.0,2041-2060,7.4736129093170165,613,7305,2,8.39
LT 138 kV JURUMIRIM / CAPAO BONITO C 1 SP,historical,1995-2014,6.706914146669312,713,7305,3,9.76
LT 138 kV JURUMIRIM / CAPAO BONITO C 1 SP,SSP1-2.6,2021-2040,6.706914146669312,929,7305,3,12.72
LT 138 kV JURUMIRIM / CAPAO BONITO C 1 SP,SSP1-2.6,2031-2050,6.706914146669312,960,7305,3,13.14
LT 138 kV JURUMIRIM / CAPAO BONITO C 1 SP,SSP1-2.6,2041-2060,6.706914146669312,938,7305,3,12.84
LT 138 kV JURUMIRIM / CAPAO BONITO C 1 SP,SSP2-4.5,2021-2040,6.706914146669312,1232,7305,3,16.87
LT 138 kV JURUMIRIM / CAPAO BONITO C 1 SP,SSP2-4.5,2031-2050,6.706914146669312,1362,7305,3,18.64
LT 138 kV JURUMIRIM / CAPAO BONITO C 1 SP,SSP2-4.5,2041-2060,6.706914146669312,1491,7305,3,20.41
LT 138 kV JURUMIRIM / CAPAO BONITO C 1 SP,SSP3-7.0,2021-2040,6.706914146669312,932,7305,3,12.76
LT 138 kV JURUMIRIM / CAPAO BONITO C 1 SP,SSP3-7.0,2031-2050,6.706914146669312,1061,7305,3,14.52
LT 138 kV JURUMIRIM / CAPAO BONITO C 1 SP,SSP3-7.0,2041-2060,6.706914146669312,1114,7305,3,15.25
LT 138 kV JURUMIRIM / CAPAO BONITO C 2 SP,historical,1995-2014,6.706914146669312,713,7305,3,9.76
LT 138 kV JURUMIRIM / CAPAO BONITO C 2 SP,SSP1-2.6,2021-2040,6.706914146669312,929,7305,3,12.72
LT 138 kV JURUMIRIM / CAPAO BONITO C 2 SP,SSP1-2.6,2031-2050,6.706914146669312,960,7305,3,13.14
