linha,scenario,date_range,limit_ms,days_exceeding,total_days,n_cells,pct
RL 138 kV MOCOCA / DMCC C 1 SP,SSP1-2.6,2031-2050,6.720053745269776,128,7305,1,1.75
RL 138 kV MOCOCA / DMCC C 1 SP,SSP1-2.6,2041-2060,6.720053745269776,151,7305,1,2.07
RL 138 kV MOCOCA / DMCC C 1 SP,SSP2-4.5,2021-2040,6.720053745269776,161,7305,1,2.2
RL 138 kV MOCOCA / DMCC C 1 SP,SSP2-4.5,2031-2050,6.720053745269776,225,7305,1,3.08
RL 138 kV MOCOCA / DMCC C 1 SP,SSP2-4.5,2041-2060,6.720053745269776,249,7305,1,3.41
RL 138 kV MOCOCA / DMCC C 1 SP,SSP3-7.0,2021-2040,6.720053745269776,123,7305,1,1.68
RL 138 kV MOCOCA / DMCC C 1 SP,SSP3-7.0,2031-2050,6.720053745269776,158,7305,1,2.16
RL 138 kV MOCOCA / DMCC C 1 SP,SSP3-7.0,2041-2060,6.720053745269776,191,7305,1,2.61
RL 138 kV PENAPOLIS / DPE4 C 1 SP,historical,1995-2014,9.468481219868154,74,7305,1,1.01
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP1-2.6,2021-2040,9.468481219868154,94,7305,1,1.29
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP1-2.6,2031-2050,9.468481219868154,106,7305,1,1.45
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP1-2.6,2041-2060,9.468481219868154,126,7305,1,1.72
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP2-4.5,2021-2040,9.468481219868154,156,7305,1,2.14
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP2-4.5,2031-2050,9.468481219868154,154,7305,1,2.11
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP2-4.5,2041-2060,9.468481219868154,160,7305,1,2.19
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP3-7.0,2021-2040,9.468481219868154,87,7305,1,1.19
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP3-7.0,2031-2050,9.468481219868154,94,7305,1,1.29
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP3-7.0,2041-2060,9.468481219868154,119,7305,1,1.63
RL 138 kV PENAPOLIS / DPE5 C 2 SP,historical,1995-2014,9.468481219868154,74,7305,1,1.01
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP1-2.6,2021-2040,9.468481219868154,94,7305,1,1.29
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP1-2.6,2031-2050,9.468481219868154,106,7305,1,1.45
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP1-2.6,2041-2060,9.468481219868154,126,7305,1,1.72
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP2-4.5,2021-2040,9.468481219868154,156,7305,1,2.14
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP2-4.5,2031-2050,9.468481219868154,154,7305,1,2.11
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP2-4.5,2041-2060,9.468481219868154,160,7305,1,2.19
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP3-7.0,2021-2040,9.468481219868154,87,7305,1,1.19
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP3-7.0,2031-2050,9.468481219868154,94,7305,1,1.29
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP3-7.0,2041-2060,9.468481219868154,119,7305,1,1.63
RL 138 kV PINHAL / DPH1 C 1 SP,historical,1995-2014,7.059857719455925,74,7305,1,1.01
RL 138 kV PINHAL / DPH1 C 1 SP,SSP1-2.6,2021-2040,7.059857719455925,128,7305,1,1.75
RL 138 kV PINHAL / DPH1 C 1 SP,SSP1-2.6,2031-2050,7.059857719455925,138,7305,1,1.89
RL 138 kV PINHAL / DPH1 C 1 SP,SSP1-2.6,2041-2060,7.059857719455925,162,7305,1,2.22
RL 138 kV PINHAL / DPH1 C 1 SP,SSP2-4.5,2021-2040,7.059857719455925,253,7305,1,3.46
RL 138 kV PINHAL / DPH1 C 1 SP,SSP2-4.5,2031-2050,7.059857719455925,318,7305,1,4.35
RL 138 kV PINHAL / DPH1 C 1 SP,SSP2-4.5,2041-2060,7.059857719455925,352,7305,1,4.82
RL 138 kV PINHAL / DPH1 C 1 SP,SSP3-7.0,2021-2040,7.059857719455925,153,7305,1,2.09
RL 138 kV PINHAL / DPH1 C 1 SP,SSP3-7.0,2031-2050,7.059857719455925,193,7305,1,2.64
RL 138 kV PINHAL / DPH1 C 1 SP,SSP3-7.0,2041-2060,7.059857719455925,215,7305,1,2.94
RL 138 kV PINHAL / DPH2 C 2 SP,historical,1995-2014,7.059857719455925,74,7305,1,1.01
RL 138 kV PINHAL / DPH2 C 2 SP,SSP1-2.6,2021-2040,7.059857719455925,128,7305,1,1.75
RL 138 kV PINHAL / DPH2 C 2 SP,SSP1-2.6,2031-2050,7.059857719455925,138,7305,1,1.89
RL 138 kV PINHAL / DPH2 C 2 SP,SSP1-2.6,2041-2060,7.059857719455925,162,7305,1,2.22
RL 138 kV PINHAL / DPH2 C 2 SP,SSP2-4.5,2021-2040,7.059857719455925,253,7305,1,3.46
RL 138 kV PINHAL / DPH2 C 2 SP,SSP2-4.5,2031-2050,7.059857719455925,318,7305,1,4.35
RL 138 kV PINHAL / DPH2 C 2 SP,SSP2-4.5,2041-2060,7.059857719455925,352,7305,1,4.82
RL 138 kV PINHAL / DPH2 C 2 SP,SSP3-7.0,2021-2040,7.059857719455925,153,7305,1,2.09
RL 138 kV PINHAL / DPH2 C 2 SP,SSP3-7.0,2031-2050,7.059857719455925,193,7305,1,2.64
RL 138 kV PINHAL / DPH2 C 2 SP,SSP3-7.0,2041-2060,7.059857719455925,215,7305,1,2.94
RL 138 kV PRE.PRUDENTE4 / DP41 C 1 SP,historical,1995-2014,8.999531096925901,74,7305,1,1.01
RL 138 kV PRE.PRUDENTE4 / DP41 C 1 SP,SSP1-2.6,2021-2040,8.999531096925901,101,7305,1,1.38
RL 138 kV PRE.PRUDENTE4 / DP41 C 1 SP,SSP1-2.6,2031-2050,8.999531096925901,122,7305,1,1.67
RL 138 kV PRE.PRUDENTE4 / DP41 C 1 SP,SSP1-2.6,2041-2060,8.999531096925901,147,7305,1,2.01
RL 138 kV PRE.PRUDENTE4 / DP41 C 1 SP,SSP2-4.5,2021-2040,8.999531096925901,160,7305,1,2.19
RL 138 kV PRE.PRUDENTE4 / DP41 C 1 SP,SSP2-4.5,2031-2050,8.999531096925901,150,7305,1,2.05
RL 138 kV PRE.PRUDENTE4 / DP41 C 1 SP,SSP2-4.5,2041-2060,8.999531096925901,179,7305,1,2.45
RL 138 kV PRE.PRUDENTE4 / DP41 C 1 SP,SSP3-7.0,2021-2040,8.999531096925901,96,7305,1,1.31
RL 138 kV PRE.PRUDENTE4 / DP41 C 1 SP,SSP3-7.0,2031-2050,8.999531096925901,119,7305,1,1.63
RL 138 kV PRE.PRUDENTE4 / DP41 C 1 SP,SSP3-7.0,2041-2060,8.999531096925901,136,7305,1,1.86
RL 138 kV PRE.PRUDENTE4 / DP42 C 2 SP,historical,1995-2014,8.999531096925901,74,7305,1,1.01
RL 138 kV PRE.PRUDENTE4 / DP42 C 2 SP,SSP1-2.6,2021-2040,8.999531096925901,101,7305,1,1.38
RL 138 kV PRE.PRUDENTE4 / DP42 C 2 SP,SSP1-2.6,2031-2050,8.999531096925901,122,7305,1,1.67
RL 138 kV PRE.PRUDENTE4 / DP42 C 2 SP,SSP1-2.6,2041-2060,8.999531096925901,147,7305,1,2.01
RL 138 kV PRE.PRUDENTE4 / DP42 C 2 SP,SSP2-4.5,2021-2040,8.999531096925901,160,7305,1,2.19
RL 138 kV PRE.PRUDENTE4 / DP42 C 2 SP,SSP2-4.5,2031-2050,8.999531096925901,150,7305,1,2.05
RL 138 kV PRE.PRUDENTE4 / DP42 C 2 SP,SSP2-4.5,2041-2060,8.999531096925901,179,7305,1,2.45
RL 138 kV PRE.PRUDENTE4 / DP42 C 2 SP,SSP3-7.0,2021-2040,8.999531096925901,96,7305,1,1.31
RL 138 kV PRE.PRUDENTE4 / DP42 C 2 SP,SSP3-7.0,2031-2050,8.999531096925901,119,7305,1,1.63
RL 138 kV PRE.PRUDENTE4 / DP42 C 2 SP,SSP3-7.0,2041-2060,8.999531096925901,136,7305,1,1.86
RL 138 kV SAO CARLOS / DSAC C 1 SP,historical,1995-2014,7.695450707349766,74,7305,1,1.01
RL 138 kV SAO CARLOS / DSAC C 1 SP,SSP1-2.6,2021-2040,7.695450707349766,152,7305,1,2.08
RL 138 kV SAO CARLOS / DSAC C 1 SP,SSP1-2.6,2031-2050,7.695450707349766,176,7305,1,2.41
RL 138 kV SAO CARLOS / DSAC C 1 SP,SSP1-2.6,2041-2060,7.695450707349766,207,7305,1,2.83
RL 138 kV SAO CARLOS / DSAC C 1 SP,SSP2-4.5,2021-2040,7.695450707349766,275,7305,1,3.76
RL 138 kV SAO CARLOS / DSAC C 1 SP,SSP2-4.5,2031-2050,7.695450707349766,338,7305,1,4.63
RL 138 kV SAO CARLOS / DSAC C 1 SP,SSP2-4.5,2041-2060,7.695450707349766,361,7305,1,4.94
RL 138 kV SAO CARLOS / DSAC C 1 SP,SSP3-7.0,2021-2040,7.695450707349766,158,7305,1,2.16
RL 138 kV SAO CARLOS / DSAC C 1 SP,SSP3-7.0,2031-2050,7.695450707349766,184,7305,1,2.52
RL 138 kV SAO CARLOS / DSAC C 1 SP,SSP3-7.0,2041-2060,7.695450707349766,226,7305,1,3.09
RL 138 kV UBARANA / DUB1 C 1 SP,historical,1995-2014,9.468481219868154,74,7305,1,1.01
RL 138 kV UBARANA / DUB1 C 1 SP,SSP1-2.6,2021-2040,9.468481219868154,94,7305,1,1.29
RL 138 kV UBARANA / DUB1 C 1 SP,SSP1-2.6,2031-2050,9.468481219868154,106,7305,1,1.45
RL 138 kV UBARANA / DUB1 C 1 SP,SSP1-2.6,2041-2060,9.468481219868154,126,7305,1,1.72
RL 138 kV UBARANA / DUB1 C 1 SP,SSP2-4.5,2021-2040,9.468481219868154,156,7305,1,2.14
RL 138 kV UBARANA / DUB1 C 1 SP,SSP2-4.5,2031-2050,9.468481219868154,154,7305,1,2.11
RL 138 kV UBARANA / DUB1 C 1 SP,SSP2-4.5,2041-2060,9.468481219868154,160,7305,1,2.19
RL 138 kV UBARANA / DUB1 C 1 SP,SSP3-7.0,2021-2040,9.468481219868154,87,7305,1,1.19
RL 138 kV UBARANA / DUB1 C 1 SP,SSP3-7.0,2031-2050,9.468481219868154,94,7305,1,1.29
RL 138 kV UBARANA / DUB1 C 1 SP,SSP3-7.0,2041-2060,9.468481219868154,119,7305,1,1.63
RL 138 kV UBARANA / DUB2 C 2 SP,historical,1995-2014,9.468481219868154,74,7305,1,1.01
RL 138 kV UBARANA / DUB2 C 2 SP,SSP1-2.6,2021-2040,9.468481219868154,94,7305,1,1.29
RL 138 kV UBARANA / DUB2 C 2 SP,SSP1-2.6,2031-2050,9.468481219868154,106,7305,1,1.45
RL 138 kV UBARANA / DUB2 C 2 SP,SSP1-2.6,2041-2060,9.468481219868154,126,7305,1,1.72
RL 138 kV UBARANA / DUB2 C 2 SP,SSP2-4.5,2021-2040,9.468481219868154,156,7305,1,2.14
RL 138 kV UBARANA / DUB2 C 2 SP,SSP2-4.5,2031-2050,9.468481219868154,154,7305,1,2.11
RL 138 kV UBARANA / DUB2 C 2 SP,SSP2-4.5,2041-2060,9.468481219868154,160,7305,1,2.19
RL 138 kV UBARANA / DUB2 C 2 SP,SSP3-7.0,2021-2040,9.468481219868154,87,7305,1,1.19
RL 138 kV UBARANA / DUB2 C 2 SP,SSP3-7.0,2031-2050,9.468481219868154,94,7305,1,1.29
RL 138 kV UBARANA / DUB2 C 2 SP,SSP3-7.0,2041-2060,9.468481219868154,119,7305,1,1.63
RL 138 kV VW SAO CARLOS / DVW1 C 1 SP,historical,1995-2014,7.695450707349766,74,7305,1,1.01
RL 138 kV VW SAO CARLOS / DVW1 C 1 SP,SSP1-2.6,2021-2040,7.695450707349766,152,7305,1,2.08
RL 138 kV VW SAO CARLOS / DVW1 C 1 SP,SSP1-2.6,2031-2050,7.695450707349766,176,7305,1,2.41
RL 138 kV VW SAO CARLOS / DVW1 C 1 SP,SSP1-2.6,2041-2060,7.695450707349766,207,7305,1,2.83
RL 138 kV VW SAO CARLOS / DVW1 C 1 SP,SSP2-4.5,2021-2040,7.695450707349766,275,7305,1,3.76
RL 138 kV VW SAO CARLOS / DVW1 C 1 SP,SSP2-4.5,2031-2050,7.695450707349766,338,7305,1,4.63
RL 138 kV VW SAO CARLOS / DVW1 C 1 SP,SSP2-4.5,2041-2060,7.695450707349766,361,7305,1,4.94
RL 138 kV VW SAO CARLOS / DVW1 C 1 SP,SSP3-7.0,2021-2040,7.695450707349766,158,7305,1,2.16
RL 138 kV VW SAO CARLOS / DVW1 C 1 SP,SSP3-7.0,2031-2050,7.695450707349766,184,7305,1,2.52
RL 138 kV VW SAO CARLOS / DVW1 C 1 SP,SSP3-7.0,2041-2060,7.695450707349766,226,7305,1,3.09
RL 138 kV VW SAO CARLOS / DVW2 C 2 SP,historical,1995-2014,7.695450707349766,74,7305,1,1.01
RL 138 kV VW SAO CARLOS / DVW2 C 2 SP,SSP1-2.6,2021-2040,7.695450707349766,152,7305,1,2.08
RL 138 kV VW SAO CARLOS / DVW2 C 2 SP,SSP1-2.6,2031-2050,7.695450707349766,176,7305,1,2.41
RL 138 kV VW SAO CARLOS / DVW2 C 2 SP,SSP1-2.6,2041-2060,7.695450707349766,207,7305,1,2.83
RL 138 kV VW SAO CARLOS / DVW2 C 2 SP,SSP2-4.5,2021-2040,7.695450707349766,275,7305,1,3.76
RL 138 kV VW SAO CARLOS / DVW2 C 2 SP,SSP2-4.5,2031-2050,7.695450707349766,338,7305,1,4.63
RL 138 kV VW SAO CARLOS / DVW2 C 2 SP,SSP2-4.5,2041-2060,7.695450707349766,361,7305,1,4.94
RL 138 kV VW SAO CARLOS / DVW2 C 2 SP,SSP3-7.0,2021-2040,7.695450707349766,158,7305,1,2.16
RL 138 kV VW SAO CARLOS / DVW2 C 2 SP,SSP3-7.0,2031-2050,7.695450707349766,184,7305,1,2.52
RL 138 kV VW SAO CARLOS / DVW2 C 2 SP,SSP3-7.0,2041-2060,7.695450707349766,226,7305,1,3.09
LT 230 kV ANDIRA LESTE / ASSIS C 1 PR/SP,historical,1995-2014,8.211374878883362,74,7305,1,1.01
LT 230 kV ANDIRA LESTE / ASSIS C 1 PR/SP,SSP1-2.6,2021-2040,8.211374878883362,134,7305,1,1.83
LT 230 kV ANDIRA LESTE / ASSIS C 1 PR/SP,SSP1-2.6,2031-2050,8.211374878883362,141,7305,1,1.93
LT 230 kV ANDIRA LESTE / ASSIS C 1 PR/SP,SSP1-2.6,2041-2060,8.211374878883362,172,7305,1,2.35
LT 230 kV ANDIRA LESTE / ASSIS C 1 PR/SP,SSP2-4.5,2021-2040,8.211374878883362,197,7305,1,2.7
LT 230 kV ANDIRA LESTE / ASSIS C 1 PR/SP,SSP2-4.5,2031-2050,8.211374878883362,225,7305,1,3.08
LT 230 kV ANDIRA LESTE / ASSIS C 1 PR/SP,SSP2-4.5,2041-2060,8.211374878883362,261,7305,1,3.57
LT 230 kV ANDIRA LESTE / ASSIS C 1 PR/SP,SSP3-7.0,2021-2040,8.211374878883362,137,7305,1,1.88
LT 230 kV ANDIRA LESTE / ASSIS C 1 PR/SP,SSP3-7.0,2031-2050,8.211374878883362,169,7305,1,2.31
LT 230 kV ANDIRA LESTE / ASSIS C 1 PR/SP,SSP3-7.0,2041-2060,8.211374878883362,202,7305,1,2.77
LT 230 kV ANDIRA LESTE / SALTO GRANDE C 1 PR/SP,historical,1995-2014,8.211374878883362,74,7305,1,1.01
LT 230 kV ANDIRA LESTE / SALTO GRANDE C 1 PR/SP,SSP1-2.6,2021-2040,8.211374878883362,134,7305,1,1.83
LT 230 kV ANDIRA LESTE / SALTO GRANDE C 1 PR/SP,SSP1-2.6,2031-2050,8.211374878883362,141,7305,1,1.93
LT 230 kV ANDIRA LESTE / SALTO GRANDE C 1 PR/SP,SSP1-2.6,2041-2060,8.211374878883362,172,7305,1,2.35
LT 230 kV ANDIRA LESTE / SALTO GRANDE C 1 PR/SP,SSP2-4.5,2021-2040,8.211374878883362,197,7305,1,2.7
LT 230 kV ANDIRA LESTE / SALTO GRANDE C 1 PR/SP,SSP2-4.5,2031-2050,8.211374878883362,225,7305,1,3.08
LT 230 kV ANDIRA LESTE / SALTO GRANDE C 1 PR/SP,SSP2-4.5,2041-2060,8.211374878883362,261,7305,1,3.57
LT 230 kV ANDIRA LESTE / SALTO GRANDE C 1 PR/SP,SSP3-7.0,2021-2040,8.211374878883362,137,7305,1,1.88
LT 230 kV ANDIRA LESTE / SALTO GRANDE C 1 PR/SP,SSP3-7.0,2031-2050,8.211374878883362,169,7305,1,2.31
LT 230 kV ANDIRA LESTE / SALTO GRANDE C 1 PR/SP,SSP3-7.0,2041-2060,8.211374878883362,202,7305,1,2.77
LT 230 kV ANHANGUERA / CENTRO-CTT C 1 SP,historical,1995-2014,8.982097010859759,141,7305,2,1.93
LT 230 kV ANHANGUERA / CENTRO-CTT C 1 SP,SSP1-2.6,2021-2040,8.982097010859759,170,7305,2,2.33
LT 230 kV ANHANGUERA / CENTRO-CTT C 1 SP,SSP1-2.6,2031-2050,8.982097010859759,186,7305,2,2.55
LT 230 kV ANHANGUERA / CENTRO-CTT C 1 SP,SSP1-2.6,2041-2060,8.982097010859759,188,7305,2,2.57
LT 230 kV ANHANGUERA / CENTRO-CTT C 1 SP,SSP2-4.5,2021-2040,8.982097010859759,214,7305,2,2.93
LT 230 kV ANHANGUERA / CENTRO-CTT C 1 SP,SSP2-4.5,2031-2050,8.982097010859759,245,7305,2,3.35
LT 230 kV ANHANGUERA / CENTRO-CTT C 1 SP,SSP2-4.5,2041-2060,8.982097010859759,262,7305,2,3.59
LT 230 kV ANHANGUERA / CENTRO-CTT C 1 SP,SSP3-7.0,2021-2040,8.982097010859759,187,7305,2,2.56
LT 230 kV ANHANGUERA / CENTRO-CTT C 1 SP,SSP3-7.0,2031-2050,8.982097010859759,185,7305,2,2.53
LT 230 kV ANHANGUERA / CENTRO-CTT C 1 SP,SSP3-7.0,2041-2060,8.982097010859759,167,7305,2,2.29
LT 230 kV ANHANGUERA / CENTRO-CTT C 2 SP,historical,1995-2014,8.982097010859759,141,7305,2,1.93
LT 230 kV ANHANGUERA / CENTRO-CTT C 2 SP,SSP1-2.6,2021-2040,8.982097010859759,170,7305,2,2.33
LT 230 kV ANHANGUERA / CENTRO-CTT C 2 SP,SSP1-2.6,2031-2050,8.982097010859759,186,7305,2,2.55
LT 230 kV ANHANGUERA / CENTRO-CTT C 2 SP,SSP1-2.6,2041-2060,8.982097010859759,188,7305,2,2.57
LT 230 kV ANHANGUERA / CENTRO-CTT C 2 SP,SSP2-4.5,2021-2040,8.982097010859759,214,7305,2,2.93
LT 230 kV ANHANGUERA / CENTRO-CTT C 2 SP,SSP2-4.5,2031-2050,8.982097010859759,245,7305,2,3.35
LT 230 kV ANHANGUERA / CENTRO-CTT C 2 SP,SSP2-4.5,2041-2060,8.982097010859759,262,7305,2,3.59
LT 230 kV ANHANGUERA / CENTRO-CTT C 2 SP,SSP3-7.0,2021-2040,8.982097010859759,187,7305,2,2.56
LT 230 kV ANHANGUERA / CENTRO-CTT C 2 SP,SSP3-7.0,2031-2050,8.982097010859759,185,7305,2,2.53
LT 230 kV ANHANGUERA / CENTRO-CTT C 2 SP,SSP3-7.0,2041-2060,8.982097010859759,167,7305,2,2.29
LT 230 kV ANHANGUERA / EDGARD SOUZA C 1 SP,historical,1995-2014,7.363004014703175,74,7305,1,1.01
LT 230 kV ANHANGUERA / EDGARD SOUZA C 1 SP,SSP1-2.6,2021-2040,7.363004014703175,135,7305,1,1.85
LT 230 kV ANHANGUERA / EDGARD SOUZA C 1 SP,SSP1-2.6,2031-2050,7.363004014703175,146,7305,1,2.0
LT 230 kV ANHANGUERA / EDGARD SOUZA C 1 SP,SSP1-2.6,2041-2060,7.363004014703175,171,7305,1,2.34
LT 230 kV ANHANGUERA / EDGARD SOUZA C 1 SP,SSP2-4.5,2021-2040,7.363004014703175,326,7305,1,4.46
LT 230 kV ANHANGUERA / EDGARD SOUZA C 1 SP,SSP2-4.5,2031-2050,7.363004014703175,433,7305,1,5.93
LT 230 kV ANHANGUERA / EDGARD SOUZA C 1 SP,SSP2-4.5,2041-2060,7.363004014703175,493,7305,1,6.75
LT 230 kV ANHANGUERA / EDGARD SOUZA C 1 SP,SSP3-7.0,2021-2040,7.363004014703175,164,7305,1,2.25
LT 230 kV ANHANGUERA / EDGARD SOUZA C 1 SP,SSP3-7.0,2031-2050,7.363004014703175,193,7305,1,2.64
LT 230 kV ANHANGUERA / EDGARD SOUZA C 1 SP,SSP3-7.0,2041-2060,7.363004014703175,230,7305,1,3.15
LT 230 kV ANHANGUERA / EDGARD SOUZA C 2 SP,historical,1995-2014,7.363004014703175,74,7305,1,1.01
LT 230 kV ANHANGUERA / EDGARD SOUZA C 2 SP,SSP1-2.6,2021-2040,7.363004014703175,135,7305,1,1.85
LT 230 kV ANHANGUERA / EDGARD SOUZA C 2 SP,SSP1-2.6,2031-2050,7.363004014703175,146,7305,1,2.0
LT 230 kV ANHANGUERA / EDGARD SOUZA C 2 SP,SSP1-2.6,2041-2060,7.363004014703175,171,7305,1,2.34
LT 230 kV ANHANGUERA / EDGARD SOUZA C 2 SP,SSP2-4.5,2021-2040,7.363004014703175,326,7305,1,4.46
LT 230 kV ANHANGUERA / EDGARD SOUZA C 2 SP,SSP2-4.5,2031-2050,7.363004014703175,433,7305,1,5.93
LT 230 kV ANHANGUERA / EDGARD SOUZA C 2 SP,SSP2-4.5,2041-2060,7.363004014703175,493,7305,1,6.75
LT 230 kV ANHANGUERA / EDGARD SOUZA C 2 SP,SSP3-7.0,2021-2040,7.363004014703175,164,7305,1,2.25
LT 230 kV ANHANGUERA / EDGARD SOUZA C 2 SP,SSP3-7.0,2031-2050,7.363004014703175,193,7305,1,2.64
LT 230 kV ANHANGUERA / EDGARD SOUZA C 2 SP,SSP3-7.0,2041-2060,7.363004014703175,230,7305,1,3.15
LT 230 kV APARECIDA / GV DO BRASIL C 1 SP,historical,1995-2014,8.391615143023975,74,7305,1,1.01
LT 230 kV APARECIDA / GV DO BRASIL C 1 SP,SSP1-2.6,2021-2040,8.391615143023975,73,7305,1,1.0
LT 230 kV APARECIDA / GV DO BRASIL C 1 SP,SSP1-2.6,2031-2050,8.391615143023975,77,7305,1,1.05
LT 230 kV APARECIDA / GV DO BRASIL C 1 SP,SSP1-2.6,2041-2060,8.391615143023975,85,7305,1,1.16
LT 230 kV APARECIDA / GV DO BRASIL C 1 SP,SSP2-4.5,2021-2040,8.391615143023975,92,7305,1,1.26
LT 230 kV APARECIDA / GV DO BRASIL C 1 SP,SSP2-4.5,2031-2050,8.391615143023975,87,7305,1,1.19
LT 230 kV APARECIDA / GV DO BRASIL C 1 SP,SSP2-4.5,2041-2060,8.391615143023975,93,7305,1,1.27
LT 230 kV APARECIDA / GV DO BRASIL C 1 SP,SSP3-7.0,2021-2040,8.391615143023975,74,7305,1,1.01
LT 230 kV APARECIDA / GV DO BRASIL C 1 SP,SSP3-7.0,2031-2050,8.391615143023975,78,7305,1,1.07
LT 230 kV APARECIDA / GV DO BRASIL C 1 SP,SSP3-7.0,2041-2060,8.391615143023975,78,7305,1,1.07
LT 230 kV APARECIDA / LORENA C 1 SP,historical,1995-2014,8.391615143023975,74,7305,1,1.01
LT 230 kV APARECIDA / LORENA C 1 SP,SSP1-2.6,2021-2040,8.391615143023975,73,7305,1,1.0
LT 230 kV APARECIDA / LORENA C 1 SP,SSP1-2.6,2031-2050,8.391615143023975,77,7305,1,1.05
LT 230 kV APARECIDA / LORENA C 1 SP,SSP1-2.6,2041-2060,8.391615143023975,85,7305,1,1.16
LT 230 kV APARECIDA / LORENA C 1 SP,SSP2-4.5,2021-2040,8.391615143023975,92,7305,1,1.26
LT 230 kV APARECIDA / LORENA C 1 SP,SSP2-4.5,2031-2050,8.391615143023975,87,7305,1,1.19
LT 230 kV APARECIDA / LORENA C 1 SP,SSP2-4.5,2041-2060,8.391615143023975,93,7305,1,1.27
LT 230 kV APARECIDA / LORENA C 1 SP,SSP3-7.0,2021-2040,8.391615143023975,74,7305,1,1.01
LT 230 kV APARECIDA / LORENA C 1 SP,SSP3-7.0,2031-2050,8.391615143023975,78,7305,1,1.07
LT 230 kV APARECIDA / LORENA C 1 SP,SSP3-7.0,2041-2060,8.391615143023975,78,7305,1,1.07
LT 230 kV APARECIDA / LORENA C 2 SP,historical,1995-2014,8.391615143023975,74,7305,1,1.01
LT 230 kV APARECIDA / LORENA C 2 SP,SSP1-2.6,2021-2040,8.391615143023975,73,7305,1,1.0
LT 230 kV APARECIDA / LORENA C 2 SP,SSP1-2.6,2031-2050,8.391615143023975,77,7305,1,1.05
LT 230 kV APARECIDA / LORENA C 2 SP,SSP1-2.6,2041-2060,8.391615143023975,85,7305,1,1.16
LT 230 kV APARECIDA / LORENA C 2 SP,SSP2-4.5,2021-2040,8.391615143023975,92,7305,1,1.26
LT 230 kV APARECIDA / LORENA C 2 SP,SSP2-4.5,2031-2050,8.391615143023975,87,7305,1,1.19
LT 230 kV APARECIDA / LORENA C 2 SP,SSP2-4.5,2041-2060,8.391615143023975,93,7305,1,1.27
LT 230 kV APARECIDA / LORENA C 2 SP,SSP3-7.0,2021-2040,8.391615143023975,74,7305,1,1.01
LT 230 kV APARECIDA / LORENA C 2 SP,SSP3-7.0,2031-2050,8.391615143023975,78,7305,1,1.07
LT 230 kV APARECIDA / LORENA C 2 SP,SSP3-7.0,2041-2060,8.391615143023975,78,7305,1,1.07
LT 230 kV APARECIDA / TAUBATE C 1 SP,historical,1995-2014,7.936671664308999,119,7305,2,1.63
LT 230 kV APARECIDA / TAUBATE C 1 SP,SSP1-2.6,2021-2040,7.936671664308999,135,7305,2,1.85
LT 230 kV APARECIDA / TAUBATE C 1 SP,SSP1-2.6,2031-2050,7.936671664308999,138,7305,2,1.89
LT 230 kV APARECIDA / TAUBATE C 1 SP,SSP1-2.6,2041-2060,7.936671664308999,143,7305,2,1.96
LT 230 kV APARECIDA / TAUBATE C 1 SP,SSP2-4.5,2021-2040,7.936671664308999,163,7305,2,2.23
LT 230 kV APARECIDA / TAUBATE C 1 SP,SSP2-4.5,2031-2050,7.936671664308999,175,7305,2,2.4
LT 230 kV APARECIDA / TAUBATE C 1 SP,SSP2-4.5,2041-2060,7.936671664308999,203,7305,2,2.78
LT 230 kV APARECIDA / TAUBATE C 1 SP,SSP3-7.0,2021-2040,7.936671664308999,146,7305,2,2.0
LT 230 kV APARECIDA / TAUBATE C 1 SP,SSP3-7.0,2031-2050,7.936671664308999,155,7305,2,2.12
LT 230 kV APARECIDA / TAUBATE C 1 SP,SSP3-7.0,2041-2060,7.936671664308999,139,7305,2,1.9
LT 230 kV AVARE NOVA / BOTUCATU C 1 SP,historical,1995-2014,7.866909696356908,105,7305,2,1.44
LT 230 kV AVARE NOVA / BOTUCATU C 1 SP,SSP1-2.6,2021-2040,7.866909696356908,173,7305,2,2.37
LT 230 kV AVARE NOVA / BOTUCATU C 1 SP,SSP1-2.6,2031-2050,7.866909696356908,180,7305,2,2.46
LT 230 kV AVARE NOVA / BOTUCATU C 1 SP,SSP1-2.6,2041-2060,7.866909696356908,211,7305,2,2.89
LT 230 kV AVARE NOVA / BOTUCATU C 1 SP,SSP2-4.5,2021-2040,7.866909696356908,337,7305,2,4.61
