linha,scenario,date_range,limit_ms,days_exceeding,total_days,n_cells,pct
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 1 SP,SSP3-7.0,2041-2060,5.743293416654635,1970,7305,2,26.97
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 2 SP,historical,1995-2014,5.743293416654635,1049,7305,2,14.36
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 2 SP,SSP1-2.6,2021-2040,5.743293416654635,1368,7305,2,18.73
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 2 SP,SSP1-2.6,2031-2050,5.743293416654635,1474,7305,2,20.18
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 2 SP,SSP1-2.6,2041-2060,5.743293416654635,1577,7305,2,21.59
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 2 SP,SSP2-4.5,2021-2040,5.743293416654635,2206,7305,2,30.2
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 2 SP,SSP2-4.5,2031-2050,5.743293416654635,2556,7305,2,34.99
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 2 SP,SSP2-4.5,2041-2060,5.743293416654635,2689,7305,2,36.81
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 2 SP,SSP3-7.0,2021-2040,5.743293416654635,1541,7305,2,21.1
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 2 SP,SSP3-7.0,2031-2050,5.743293416654635,1754,7305,2,24.01
LT 138 kV SANTA BARBARA / MOGI MIRIM II C 2 SP,SSP3-7.0,2041-2060,5.743293416654635,1970,7305,2,26.97
LT 138 kV SANTO ANGELO / BERTIOGA II C 1 SP,historical,1995-2014,9.550966973630972,731,7305,1,10.01
LT 138 kV SANTO ANGELO / BERTIOGA II C 1 SP,SSP1-2.6,2021-2040,9.550966973630972,814,7305,1,11.14
LT 138 kV SANTO ANGELO / BERTIOGA II C 1 SP,SSP1-2.6,2031-2050,9.550966973630972,811,7305,1,11.1
LT 138 kV SANTO ANGELO / BERTIOGA II C 1 SP,SSP1-2.6,2041-2060,9.550966973630972,847,7305,1,11.59
LT 138 kV SANTO ANGELO / BERTIOGA II C 1 SP,SSP2-4.5,2021-2040,9.550966973630972,810,7305,1,11.09
LT 138 kV SANTO ANGELO / BERTIOGA II C 1 SP,SSP2-4.5,2031-2050,9.550966973630972,858,7305,1,11.75
LT 138 kV SANTO ANGELO / BERTIOGA II C 1 SP,SSP2-4.5,2041-2060,9.550966973630972,885,7305,1,12.11
LT 138 kV SANTO ANGELO / BERTIOGA II C 1 SP,SSP3-7.0,2021-2040,9.550966973630972,730,7305,1,9.99
LT 138 kV SANTO ANGELO / BERTIOGA II C 1 SP,SSP3-7.0,2031-2050,9.550966973630972,772,7305,1,10.57
LT 138 kV SANTO ANGELO / BERTIOGA II C 1 SP,SSP3-7.0,2041-2060,9.550966973630972,835,7305,1,11.43
LT 138 kV SANTO ANGELO / BERTIOGA II C 2 SP,historical,1995-2014,9.550966973630972,731,7305,1,10.01
LT 138 kV SANTO ANGELO / BERTIOGA II C 2 SP,SSP1-2.6,2021-2040,9.550966973630972,814,7305,1,11.14
LT 138 kV SANTO ANGELO / BERTIOGA II C 2 SP,SSP1-2.6,2031-2050,9.550966973630972,811,7305,1,11.1
LT 138 kV SANTO ANGELO / BERTIOGA II C 2 SP,SSP1-2.6,2041-2060,9.550966973630972,847,7305,1,11.59
LT 138 kV SANTO ANGELO / BERTIOGA II C 2 SP,SSP2-4.5,2021-2040,9.550966973630972,810,7305,1,11.09
LT 138 kV SANTO ANGELO / BERTIOGA II C 2 SP,SSP2-4.5,2031-2050,9.550966973630972,858,7305,1,11.75
LT 138 kV SANTO ANGELO / BERTIOGA II C 2 SP,SSP2-4.5,2041-2060,9.550966973630972,885,7305,1,12.11
LT 138 kV SANTO ANGELO / BERTIOGA II C 2 SP,SSP3-7.0,2021-2040,9.550966973630972,730,7305,1,9.99
LT 138 kV SANTO ANGELO / BERTIOGA II C 2 SP,SSP3-7.0,2031-2050,9.550966973630972,772,7305,1,10.57
LT 138 kV SANTO ANGELO / BERTIOGA II C 2 SP,SSP3-7.0,2041-2060,9.550966973630972,835,7305,1,11.43
LT 138 kV SANTO ANGELO / RIO PARDO C 1 SP,historical,1995-2014,9.550966973630972,731,7305,1,10.01
LT 138 kV SANTO ANGELO / RIO PARDO C 1 SP,SSP1-2.6,2021-2040,9.550966973630972,814,7305,1,11.14
LT 138 kV SANTO ANGELO / RIO PARDO C 1 SP,SSP1-2.6,2031-2050,9.550966973630972,811,7305,1,11.1
LT 138 kV SANTO ANGELO / RIO PARDO C 1 SP,SSP1-2.6,2041-2060,9.550966973630972,847,7305,1,11.59
LT 138 kV SANTO ANGELO / RIO PARDO C 1 SP,SSP2-4.5,2021-2040,9.550966973630972,810,7305,1,11.09
LT 138 kV SANTO ANGELO / RIO PARDO C 1 SP,SSP2-4.5,2031-2050,9.550966973630972,858,7305,1,11.75
LT 138 kV SANTO ANGELO / RIO PARDO C 1 SP,SSP2-4.5,2041-2060,9.550966973630972,885,7305,1,12.11
LT 138 kV SANTO ANGELO / RIO PARDO C 1 SP,SSP3-7.0,2021-2040,9.550966973630972,730,7305,1,9.99
LT 138 kV SANTO ANGELO / RIO PARDO C 1 SP,SSP3-7.0,2031-2050,9.550966973630972,772,7305,1,10.57
LT 138 kV SANTO ANGELO / RIO PARDO C 1 SP,SSP3-7.0,2041-2060,9.550966973630972,835,7305,1,11.43
LT 138 kV SANTO ANGELO / RIO PARDO C 2 SP,historical,1995-2014,9.550966973630972,731,7305,1,10.01
LT 138 kV SANTO ANGELO / RIO PARDO C 2 SP,SSP1-2.6,2021-2040,9.550966973630972,814,7305,1,11.14
LT 138 kV SANTO ANGELO / RIO PARDO C 2 SP,SSP1-2.6,2031-2050,9.550966973630972,811,7305,1,11.1
LT 138 kV SANTO ANGELO / RIO PARDO C 2 SP,SSP1-2.6,2041-2060,9.550966973630972,847,7305,1,11.59
LT 138 kV SANTO ANGELO / RIO PARDO C 2 SP,SSP2-4.5,2021-2040,9.550966973630972,810,7305,1,11.09
LT 138 kV SANTO ANGELO / RIO PARDO C 2 SP,SSP2-4.5,2031-2050,9.550966973630972,858,7305,1,11.75
LT 138 kV SANTO ANGELO / RIO PARDO C 2 SP,SSP2-4.5,2041-2060,9.550966973630972,885,7305,1,12.11
LT 138 kV SANTO ANGELO / RIO PARDO C 2 SP,SSP3-7.0,2021-2040,9.550966973630972,730,7305,1,9.99
LT 138 kV SANTO ANGELO / RIO PARDO C 2 SP,SSP3-7.0,2031-2050,9.550966973630972,772,7305,1,10.57
LT 138 kV SANTO ANGELO / RIO PARDO C 2 SP,SSP3-7.0,2041-2060,9.550966973630972,835,7305,1,11.43
LT 138 kV SAO CARLOS / P.FERREIRA C 1 SP,historical,1995-2014,5.773434549013774,1056,7305,2,14.46
LT 138 kV SAO CARLOS / P.FERREIRA C 1 SP,SSP1-2.6,2021-2040,5.773434549013774,1422,7305,2,19.47
LT 138 kV SAO CARLOS / P.FERREIRA C 1 SP,SSP1-2.6,2031-2050,5.773434549013774,1527,7305,2,20.9
LT 138 kV SAO CARLOS / P.FERREIRA C 1 SP,SSP1-2.6,2041-2060,5.773434549013774,1611,7305,2,22.05
LT 138 kV SAO CARLOS / P.FERREIRA C 1 SP,SSP2-4.5,2021-2040,5.773434549013774,1872,7305,2,25.63
LT 138 kV SAO CARLOS / P.FERREIRA C 1 SP,SSP2-4.5,2031-2050,5.773434549013774,2067,7305,2,28.3
LT 138 kV SAO CARLOS / P.FERREIRA C 1 SP,SSP2-4.5,2041-2060,5.773434549013774,2150,7305,2,29.43
LT 138 kV SAO CARLOS / P.FERREIRA C 1 SP,SSP3-7.0,2021-2040,5.773434549013774,1532,7305,2,20.97
LT 138 kV SAO CARLOS / P.FERREIRA C 1 SP,SSP3-7.0,2031-2050,5.773434549013774,1678,7305,2,22.97
LT 138 kV SAO CARLOS / P.FERREIRA C 1 SP,SSP3-7.0,2041-2060,5.773434549013774,1839,7305,2,25.17
LT 138 kV SAO CARLOS / P.FERREIRA C 2 SP,historical,1995-2014,5.773434549013774,1056,7305,2,14.46
LT 138 kV SAO CARLOS / P.FERREIRA C 2 SP,SSP1-2.6,2021-2040,5.773434549013774,1422,7305,2,19.47
LT 138 kV SAO CARLOS / P.FERREIRA C 2 SP,SSP1-2.6,2031-2050,5.773434549013774,1527,7305,2,20.9
LT 138 kV SAO CARLOS / P.FERREIRA C 2 SP,SSP1-2.6,2041-2060,5.773434549013774,1611,7305,2,22.05
LT 138 kV SAO CARLOS / P.FERREIRA C 2 SP,SSP2-4.5,2021-2040,5.773434549013774,1872,7305,2,25.63
LT 138 kV SAO CARLOS / P.FERREIRA C 2 SP,SSP2-4.5,2031-2050,5.773434549013774,2067,7305,2,28.3
LT 138 kV SAO CARLOS / P.FERREIRA C 2 SP,SSP2-4.5,2041-2060,5.773434549013774,2150,7305,2,29.43
LT 138 kV SAO CARLOS / P.FERREIRA C 2 SP,SSP3-7.0,2021-2040,5.773434549013774,1532,7305,2,20.97
LT 138 kV SAO CARLOS / P.FERREIRA C 2 SP,SSP3-7.0,2031-2050,5.773434549013774,1678,7305,2,22.97
LT 138 kV SAO CARLOS / P.FERREIRA C 2 SP,SSP3-7.0,2041-2060,5.773434549013774,1839,7305,2,25.17
LT 138 kV SAO CARLOS / RIO CLARO-I C 1 SP,historical,1995-2014,5.981157600402832,731,7305,1,10.01
LT 138 kV SAO CARLOS / RIO CLARO-I C 1 SP,SSP1-2.6,2021-2040,5.981157600402832,1075,7305,1,14.72
LT 138 kV SAO CARLOS / RIO CLARO-I C 1 SP,SSP1-2.6,2031-2050,5.981157600402832,1160,7305,1,15.88
LT 138 kV SAO CARLOS / RIO CLARO-I C 1 SP,SSP1-2.6,2041-2060,5.981157600402832,1249,7305,1,17.1
LT 138 kV SAO CARLOS / RIO CLARO-I C 1 SP,SSP2-4.5,2021-2040,5.981157600402832,1495,7305,1,20.47
LT 138 kV SAO CARLOS / RIO CLARO-I C 1 SP,SSP2-4.5,2031-2050,5.981157600402832,1672,7305,1,22.89
LT 138 kV SAO CARLOS / RIO CLARO-I C 1 SP,SSP2-4.5,2041-2060,5.981157600402832,1759,7305,1,24.08
LT 138 kV SAO CARLOS / RIO CLARO-I C 1 SP,SSP3-7.0,2021-2040,5.981157600402832,1172,7305,1,16.04
LT 138 kV SAO CARLOS / RIO CLARO-I C 1 SP,SSP3-7.0,2031-2050,5.981157600402832,1307,7305,1,17.89
LT 138 kV SAO CARLOS / RIO CLARO-I C 1 SP,SSP3-7.0,2041-2060,5.981157600402832,1443,7305,1,19.75
LT 138 kV SAO CARLOS / RIO CLARO-I C 2 SP,historical,1995-2014,5.981157600402832,731,7305,1,10.01
LT 138 kV SAO CARLOS / RIO CLARO-I C 2 SP,SSP1-2.6,2021-2040,5.981157600402832,1075,7305,1,14.72
LT 138 kV SAO CARLOS / RIO CLARO-I C 2 SP,SSP1-2.6,2031-2050,5.981157600402832,1160,7305,1,15.88
LT 138 kV SAO CARLOS / RIO CLARO-I C 2 SP,SSP1-2.6,2041-2060,5.981157600402832,1249,7305,1,17.1
LT 138 kV SAO CARLOS / RIO CLARO-I C 2 SP,SSP2-4.5,2021-2040,5.981157600402832,1495,7305,1,20.47
LT 138 kV SAO CARLOS / RIO CLARO-I C 2 SP,SSP2-4.5,2031-2050,5.981157600402832,1672,7305,1,22.89
LT 138 kV SAO CARLOS / RIO CLARO-I C 2 SP,SSP2-4.5,2041-2060,5.981157600402832,1759,7305,1,24.08
LT 138 kV SAO CARLOS / RIO CLARO-I C 2 SP,SSP3-7.0,2021-2040,5.981157600402832,1172,7305,1,16.04
LT 138 kV SAO CARLOS / RIO CLARO-I C 2 SP,SSP3-7.0,2031-2050,5.981157600402832,1307,7305,1,17.89
LT 138 kV SAO CARLOS / RIO CLARO-I C 2 SP,SSP3-7.0,2041-2060,5.981157600402832,1443,7305,1,19.75
LT 138 kV SAO LUIZ / P.FERREIRA C 1 SP,historical,1995-2014,5.533748360035875,731,7305,1,10.01
LT 138 kV SAO LUIZ / P.FERREIRA C 1 SP,SSP1-2.6,2021-2040,5.533748360035875,1009,7305,1,13.81
LT 138 kV SAO LUIZ / P.FERREIRA C 1 SP,SSP1-2.6,2031-2050,5.533748360035875,1068,7305,1,14.62
LT 138 kV SAO LUIZ / P.FERREIRA C 1 SP,SSP1-2.6,2041-2060,5.533748360035875,1140,7305,1,15.61
LT 138 kV SAO LUIZ / P.FERREIRA C 1 SP,SSP2-4.5,2021-2040,5.533748360035875,1516,7305,1,20.75
LT 138 kV SAO LUIZ / P.FERREIRA C 1 SP,SSP2-4.5,2031-2050,5.533748360035875,1734,7305,1,23.74
LT 138 kV SAO LUIZ / P.FERREIRA C 1 SP,SSP2-4.5,2041-2060,5.533748360035875,1802,7305,1,24.67
LT 138 kV SAO LUIZ / P.FERREIRA C 1 SP,SSP3-7.0,2021-2040,5.533748360035875,1095,7305,1,14.99
LT 138 kV SAO LUIZ / P.FERREIRA C 1 SP,SSP3-7.0,2031-2050,5.533748360035875,1262,7305,1,17.28
LT 138 kV SAO LUIZ / P.FERREIRA C 1 SP,SSP3-7.0,2041-2060,5.533748360035875,1416,7305,1,19.38
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 1 SP,historical,1995-2014,11.511390629309098,731,7305,1,10.01
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 1 SP,SSP1-2.6,2021-2040,11.511390629309098,780,7305,1,10.68
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 1 SP,SSP1-2.6,2031-2050,11.511390629309098,757,7305,1,10.36
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 1 SP,SSP1-2.6,2041-2060,11.511390629309098,796,7305,1,10.9
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 1 SP,SSP2-4.5,2021-2040,11.511390629309098,765,7305,1,10.47
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 1 SP,SSP2-4.5,2031-2050,11.511390629309098,786,7305,1,10.76
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 1 SP,SSP2-4.5,2041-2060,11.511390629309098,829,7305,1,11.35
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 1 SP,SSP3-7.0,2021-2040,11.511390629309098,715,7305,1,9.79
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 1 SP,SSP3-7.0,2031-2050,11.511390629309098,739,7305,1,10.12
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 1 SP,SSP3-7.0,2041-2060,11.511390629309098,788,7305,1,10.79
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 2 SP,historical,1995-2014,11.511390629309098,731,7305,1,10.01
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 2 SP,SSP1-2.6,2021-2040,11.511390629309098,780,7305,1,10.68
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 2 SP,SSP1-2.6,2031-2050,11.511390629309098,757,7305,1,10.36
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 2 SP,SSP1-2.6,2041-2060,11.511390629309098,796,7305,1,10.9
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 2 SP,SSP2-4.5,2021-2040,11.511390629309098,765,7305,1,10.47
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 2 SP,SSP2-4.5,2031-2050,11.511390629309098,786,7305,1,10.76
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 2 SP,SSP2-4.5,2041-2060,11.511390629309098,829,7305,1,11.35
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 2 SP,SSP3-7.0,2021-2040,11.511390629309098,715,7305,1,9.79
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 2 SP,SSP3-7.0,2031-2050,11.511390629309098,739,7305,1,10.12
LT 138 kV SAO SEBASTIAO / CARAGUATATUBA C 2 SP,SSP3-7.0,2041-2060,11.511390629309098,788,7305,1,10.79
LT 138 kV SE.PPRIMAVERA / ROSANA C 1 SP,historical,1995-2014,6.667345864248059,901,7305,2,12.33
LT 138 kV SE.PPRIMAVERA / ROSANA C 1 SP,SSP1-2.6,2021-2040,6.667345864248059,1072,7305,2,14.67
LT 138 kV SE.PPRIMAVERA / ROSANA C 1 SP,SSP1-2.6,2031-2050,6.667345864248059,1069,7305,2,14.63
LT 138 kV SE.PPRIMAVERA / ROSANA C 1 SP,SSP1-2.6,2041-2060,6.667345864248059,1094,7305,2,14.98
LT 138 kV SE.PPRIMAVERA / ROSANA C 1 SP,SSP2-4.5,2021-2040,6.667345864248059,1147,7305,2,15.7
LT 138 kV SE.PPRIMAVERA / ROSANA C 1 SP,SSP2-4.5,2031-2050,6.667345864248059,1186,7305,2,16.24
LT 138 kV SE.PPRIMAVERA / ROSANA C 1 SP,SSP2-4.5,2041-2060,6.667345864248059,1205,7305,2,16.5
LT 138 kV SE.PPRIMAVERA / ROSANA C 1 SP,SSP3-7.0,2021-2040,6.667345864248059,996,7305,2,13.63
LT 138 kV SE.PPRIMAVERA / ROSANA C 1 SP,SSP3-7.0,2031-2050,6.667345864248059,1128,7305,2,15.44
LT 138 kV SE.PPRIMAVERA / ROSANA C 1 SP,SSP3-7.0,2041-2060,6.667345864248059,1217,7305,2,16.66
LT 138 kV SE.PPRIMAVERA / ROSANA C 2 SP,historical,1995-2014,6.667345864248059,901,7305,2,12.33
LT 138 kV SE.PPRIMAVERA / ROSANA C 2 SP,SSP1-2.6,2021-2040,6.667345864248059,1072,7305,2,14.67
LT 138 kV SE.PPRIMAVERA / ROSANA C 2 SP,SSP1-2.6,2031-2050,6.667345864248059,1069,7305,2,14.63
LT 138 kV SE.PPRIMAVERA / ROSANA C 2 SP,SSP1-2.6,2041-2060,6.667345864248059,1094,7305,2,14.98
LT 138 kV SE.PPRIMAVERA / ROSANA C 2 SP,SSP2-4.5,2021-2040,6.667345864248059,1147,7305,2,15.7
LT 138 kV SE.PPRIMAVERA / ROSANA C 2 SP,SSP2-4.5,2031-2050,6.667345864248059,1186,7305,2,16.24
LT 138 kV SE.PPRIMAVERA / ROSANA C 2 SP,SSP2-4.5,2041-2060,6.667345864248059,1205,7305,2,16.5
LT 138 kV SE.PPRIMAVERA / ROSANA C 2 SP,SSP3-7.0,2021-2040,6.667345864248059,996,7305,2,13.63
LT 138 kV SE.PPRIMAVERA / ROSANA C 2 SP,SSP3-7.0,2031-2050,6.667345864248059,1128,7305,2,15.44
LT 138 kV SE.PPRIMAVERA / ROSANA C 2 SP,SSP3-7.0,2041-2060,6.667345864248059,1217,7305,2,16.66
LT 138 kV TERMOVERDE / MAIRIPORA C 1 SP,historical,1995-2014,5.926519100103419,731,7305,1,10.01
LT 138 kV TERMOVERDE / MAIRIPORA C 1 SP,SSP1-2.6,2021-2040,5.926519100103419,1042,7305,1,14.26
LT 138 kV TERMOVERDE / MAIRIPORA C 1 SP,SSP1-2.6,2031-2050,5.926519100103419,1118,7305,1,15.3
LT 138 kV TERMOVERDE / MAIRIPORA C 1 SP,SSP1-2.6,2041-2060,5.926519100103419,1220,7305,1,16.7
LT 138 kV TERMOVERDE / MAIRIPORA C 1 SP,SSP2-4.5,2021-2040,5.926519100103419,1805,7305,1,24.71
LT 138 kV TERMOVERDE / MAIRIPORA C 1 SP,SSP2-4.5,2031-2050,5.926519100103419,2112,7305,1,28.91
LT 138 kV TERMOVERDE / MAIRIPORA C 1 SP,SSP2-4.5,2041-2060,5.926519100103419,2256,7305,1,30.88
LT 138 kV TERMOVERDE / MAIRIPORA C 1 SP,SSP3-7.0,2021-2040,5.926519100103419,1096,7305,1,15.0
LT 138 kV TERMOVERDE / MAIRIPORA C 1 SP,SSP3-7.0,2031-2050,5.926519100103419,1282,7305,1,17.55
LT 138 kV TERMOVERDE / MAIRIPORA C 1 SP,SSP3-7.0,2041-2060,5.926519100103419,1490,7305,1,20.4
LT 138 kV TIETE / CERQUILHO III C 1 SP,historical,1995-2014,6.109219471957822,731,7305,1,10.01
LT 138 kV TIETE / CERQUILHO III C 1 SP,SSP1-2.6,2021-2040,6.109219471957822,1092,7305,1,14.95
LT 138 kV TIETE / CERQUILHO III C 1 SP,SSP1-2.6,2031-2050,6.109219471957822,1137,7305,1,15.56
LT 138 kV TIETE / CERQUILHO III C 1 SP,SSP1-2.6,2041-2060,6.109219471957822,1240,7305,1,16.97
LT 138 kV TIETE / CERQUILHO III C 1 SP,SSP2-4.5,2021-2040,6.109219471957822,1761,7305,1,24.11
LT 138 kV TIETE / CERQUILHO III C 1 SP,SSP2-4.5,2031-2050,6.109219471957822,2021,7305,1,27.67
LT 138 kV TIETE / CERQUILHO III C 1 SP,SSP2-4.5,2041-2060,6.109219471957822,2183,7305,1,29.88
LT 138 kV TIETE / CERQUILHO III C 1 SP,SSP3-7.0,2021-2040,6.109219471957822,1165,7305,1,15.95
LT 138 kV TIETE / CERQUILHO III C 1 SP,SSP3-7.0,2031-2050,6.109219471957822,1379,7305,1,18.88
LT 138 kV TIETE / CERQUILHO III C 1 SP,SSP3-7.0,2041-2060,6.109219471957822,1541,7305,1,21.1
LT 138 kV TIETE / CERQUILHO III C 2 SP,historical,1995-2014,6.109219471957822,731,7305,1,10.01
LT 138 kV TIETE / CERQUILHO III C 2 SP,SSP1-2.6,2021-2040,6.109219471957822,1092,7305,1,14.95
LT 138 kV TIETE / CERQUILHO III C 2 SP,SSP1-2.6,2031-2050,6.109219471957822,1137,7305,1,15.56
LT 138 kV TIETE / CERQUILHO III C 2 SP,SSP1-2.6,2041-2060,6.109219471957822,1240,7305,1,16.97
LT 138 kV TIETE / CERQUILHO III C 2 SP,SSP2-4.5,2021-2040,6.109219471957822,1761,7305,1,24.11
LT 138 kV TIETE / CERQUILHO III C 2 SP,SSP2-4.5,2031-2050,6.109219471957822,2021,7305,1,27.67
LT 138 kV TIETE / CERQUILHO III C 2 SP,SSP2-4.5,2041-2060,6.109219471957822,2183,7305,1,29.88
LT 138 kV TIETE / CERQUILHO III C 2 SP,SSP3-7.0,2021-2040,6.109219471957822,1165,7305,1,15.95
LT 138 kV TIETE / CERQUILHO III C 2 SP,SSP3-7.0,2031-2050,6.109219471957822,1379,7305,1,18.88
LT 138 kV TIETE / CERQUILHO III C 2 SP,SSP3-7.0,2041-2060,6.109219471957822,1541,7305,1,21.1
LT 138 kV TRES IRMAOS / DA MATA C 1 SP,historical,1995-2014,7.122445076080942,731,7305,1,10.01
LT 138 kV TRES IRMAOS / DA MATA C 1 SP,SSP1-2.6,2021-2040,7.122445076080942,827,7305,1,11.32
LT 138 kV TRES IRMAOS / DA MATA C 1 SP,SSP1-2.6,2031-2050,7.122445076080942,825,7305,1,11.29
LT 138 kV TRES IRMAOS / DA MATA C 1 SP,SSP1-2.6,2041-2060,7.122445076080942,908,7305,1,12.43
LT 138 kV TRES IRMAOS / DA MATA C 1 SP,SSP2-4.5,2021-2040,7.122445076080942,896,7305,1,12.27
LT 138 kV TRES IRMAOS / DA MATA C 1 SP,SSP2-4.5,2031-2050,7.122445076080942,931,7305,1,12.74
LT 138 kV TRES IRMAOS / DA MATA C 1 SP,SSP2-4.5,2041-2060,7.122445076080942,959,7305,1,13.13
LT 138 kV TRES IRMAOS / DA MATA C 1 SP,SSP3-7.0,2021-2040,7.122445076080942,788,7305,1,10.79
LT 138 kV TRES IRMAOS / DA MATA C 1 SP,SSP3-7.0,2031-2050,7.122445076080942,839,7305,1,11.49
LT 138 kV TRES IRMAOS / DA MATA C 1 SP,SSP3-7.0,2041-2060,7.122445076080942,902,7305,1,12.35
LT 138 kV TRES IRMAOS / VALPARAISO C 1 SP,historical,1995-2014,7.122445076080942,731,7305,1,10.01
LT 138 kV TRES IRMAOS / VALPARAISO C 1 SP,SSP1-2.6,2021-2040,7.122445076080942,827,7305,1,11.32
LT 138 kV TRES IRMAOS / VALPARAISO C 1 SP,SSP1-2.6,2031-2050,7.122445076080942,825,7305,1,11.29
LT 138 kV TRES IRMAOS / VALPARAISO C 1 SP,SSP1-2.6,2041-2060,7.122445076080942,908,7305,1,12.43
LT 138 kV TRES IRMAOS / VALPARAISO C 1 SP,SSP2-4.5,2021-2040,7.122445076080942,896,7305,1,12.27
LT 138 kV TRES IRMAOS / VALPARAISO C 1 SP,SSP2-4.5,2031-2050,7.122445076080942,931,7305,1,12.74
LT 138 kV TRES IRMAOS / VALPARAISO C 1 SP,SSP2-4.5,2041-2060,7.122445076080942,959,7305,1,13.13
LT 138 kV TRES IRMAOS / VALPARAISO C 1 SP,SSP3-7.0,2021-2040,7.122445076080942,788,7305,1,10.79
LT 138 kV TRES IRMAOS / VALPARAISO C 1 SP,SSP3-7.0,2031-2050,7.122445076080942,839,7305,1,11.49
LT 138 kV TRES IRMAOS / VALPARAISO C 1 SP,SSP3-7.0,2041-2060,7.122445076080942,902,7305,1,12.35
LT 138 kV TRES LAGOAS / V.CEL.PAPEL C 1 MS,historical,1995-2014,6.846849441528322,731,7305,1,10.01
LT 138 kV TRES LAGOAS / V.CEL.PAPEL C 1 MS,SSP1-2.6,2021-2040,6.846849441528322,836,7305,1,11.44
LT 138 kV TRES LAGOAS / V.CEL.PAPEL C 1 MS,SSP1-2.6,2031-2050,6.846849441528322,848,7305,1,11.61
LT 138 kV TRES LAGOAS / V.CEL.PAPEL C 1 MS,SSP1-2.6,2041-2060,6.846849441528322,881,7305,1,12.06
LT 138 kV TRES LAGOAS / V.CEL.PAPEL C 1 MS,SSP2-4.5,2021-2040,6.846849441528322,903,7305,1,12.36
LT 138 kV TRES LAGOAS / V.CEL.PAPEL C 1 MS,SSP2-4.5,2031-2050,6.846849441528322,942,7305,1,12.9
LT 138 kV TRES LAGOAS / V.CEL.PAPEL C 1 MS,SSP2-4.5,2041-2060,6.846849441528322,947,7305,1,12.96
LT 138 kV TRES LAGOAS / V.CEL.PAPEL C 1 MS,SSP3-7.0,2021-2040,6.846849441528322,798,7305,1,10.92
LT 138 kV TRES LAGOAS / V.CEL.PAPEL C 1 MS,SSP3-7.0,2031-2050,6.846849441528322,856,7305,1,11.72
LT 138 kV TRES LAGOAS / V.CEL.PAPEL C 1 MS,SSP3-7.0,2041-2060,6.846849441528322,905,7305,1,12.39
LT 138 kV UH BARRA BONITA / BARIRI C 1 SP,historical,1995-2014,6.513947363301104,1022,7305,2,13.99
LT 138 kV UH BARRA BONITA / BARIRI C 1 SP,SSP1-2.6,2021-2040,6.513947363301104,1326,7305,2,18.15
LT 138 kV UH BARRA BONITA / BARIRI C 1 SP,SSP1-2.6,2031-2050,6.513947363301104,1378,7305,2,18.86
LT 138 kV UH BARRA BONITA / BARIRI C 1 SP,SSP1-2.6,2041-2060,6.513947363301104,1450,7305,2,19.85
LT 138 kV UH BARRA BONITA / BARIRI C 1 SP,SSP2-4.5,2021-2040,6.513947363301104,1686,7305,2,23.08
LT 138 kV UH BARRA BONITA / BARIRI C 1 SP,SSP2-4.5,2031-2050,6.513947363301104,1831,7305,2,25.07
LT 138 kV UH BARRA BONITA / BARIRI C 1 SP,SSP2-4.5,2041-2060,6.513947363301104,1904,7305,2,26.06
LT 138 kV UH BARRA BONITA / BARIRI C 1 SP,SSP3-7.0,2021-2040,6.513947363301104,1378,7305,2,18.86
LT 138 kV UH BARRA BONITA / BARIRI C 1 SP,SSP3-7.0,2031-2050,6.513947363301104,1487,7305,2,20.36
LT 138 kV UH BARRA BONITA / BARIRI C 1 SP,SSP3-7.0,2041-2060,6.513947363301104,1544,7305,2,21.14
LT 138 kV UH BARRA BONITA / BARIRI C 2 SP,historical,1995-2014,6.513947363301104,1022,7305,2,13.99
LT 138 kV UH BARRA BONITA / BARIRI C 2 SP,SSP1-2.6,2021-2040,6.513947363301104,1326,7305,2,18.15
