linha,scenario,date_range,limit_K,limit_C,days_exceeding,total_days,n_cells,pct
LT 138 kV UNIVALEM / VALPARAISO C 1 SP,SSP3-7.0,2031-2050,317.9124109759378,44.762410975937826,130,7305,1,1.78
LT 138 kV UNIVALEM / VALPARAISO C 1 SP,SSP3-7.0,2041-2060,317.9124109759378,44.762410975937826,163,7305,1,2.23
LT 138 kV UT.CERRADINHO / CATANDUVA C 1 SP,historical,1995-2014,316.70362682052,43.55362682052004,74,7305,1,1.01
LT 138 kV UT.CERRADINHO / CATANDUVA C 1 SP,SSP1-2.6,2021-2040,316.70362682052,43.55362682052004,54,7305,1,0.74
LT 138 kV UT.CERRADINHO / CATANDUVA C 1 SP,SSP1-2.6,2031-2050,316.70362682052,43.55362682052004,48,7305,1,0.66
LT 138 kV UT.CERRADINHO / CATANDUVA C 1 SP,SSP1-2.6,2041-2060,316.70362682052,43.55362682052004,45,7305,1,0.62
LT 138 kV UT.CERRADINHO / CATANDUVA C 1 SP,SSP2-4.5,2021-2040,316.70362682052,43.55362682052004,29,7305,1,0.4
LT 138 kV UT.CERRADINHO / CATANDUVA C 1 SP,SSP2-4.5,2031-2050,316.70362682052,43.55362682052004,66,7305,1,0.9
LT 138 kV UT.CERRADINHO / CATANDUVA C 1 SP,SSP2-4.5,2041-2060,316.70362682052,43.55362682052004,111,7305,1,1.52
LT 138 kV UT.CERRADINHO / CATANDUVA C 1 SP,SSP3-7.0,2021-2040,316.70362682052,43.55362682052004,47,7305,1,0.64
LT 138 kV UT.CERRADINHO / CATANDUVA C 1 SP,SSP3-7.0,2031-2050,316.70362682052,43.55362682052004,61,7305,1,0.84
LT 138 kV UT.CERRADINHO / CATANDUVA C 1 SP,SSP3-7.0,2041-2060,316.70362682052,43.55362682052004,79,7305,1,1.08
LT 138 kV VALPARAISO / BAGUACU C 1 SP,historical,1995-2014,317.82436459960934,44.67436459960936,93,7305,2,1.27
LT 138 kV VALPARAISO / BAGUACU C 1 SP,SSP1-2.6,2021-2040,317.82436459960934,44.67436459960936,117,7305,2,1.6
LT 138 kV VALPARAISO / BAGUACU C 1 SP,SSP1-2.6,2031-2050,317.82436459960934,44.67436459960936,131,7305,2,1.79
LT 138 kV VALPARAISO / BAGUACU C 1 SP,SSP1-2.6,2041-2060,317.82436459960934,44.67436459960936,134,7305,2,1.83
LT 138 kV VALPARAISO / BAGUACU C 1 SP,SSP2-4.5,2021-2040,317.82436459960934,44.67436459960936,107,7305,2,1.46
LT 138 kV VALPARAISO / BAGUACU C 1 SP,SSP2-4.5,2031-2050,317.82436459960934,44.67436459960936,126,7305,2,1.72
LT 138 kV VALPARAISO / BAGUACU C 1 SP,SSP2-4.5,2041-2060,317.82436459960934,44.67436459960936,207,7305,2,2.83
LT 138 kV VALPARAISO / BAGUACU C 1 SP,SSP3-7.0,2021-2040,317.82436459960934,44.67436459960936,128,7305,2,1.75
LT 138 kV VALPARAISO / BAGUACU C 1 SP,SSP3-7.0,2031-2050,317.82436459960934,44.67436459960936,140,7305,2,1.92
LT 138 kV VALPARAISO / BAGUACU C 1 SP,SSP3-7.0,2041-2060,317.82436459960934,44.67436459960936,172,7305,2,2.35
LT 138 kV VALPARAISO / BAGUACU C 2 SP,historical,1995-2014,317.82436459960934,44.67436459960936,93,7305,2,1.27
LT 138 kV VALPARAISO / BAGUACU C 2 SP,SSP1-2.6,2021-2040,317.82436459960934,44.67436459960936,117,7305,2,1.6
LT 138 kV VALPARAISO / BAGUACU C 2 SP,SSP1-2.6,2031-2050,317.82436459960934,44.67436459960936,131,7305,2,1.79
LT 138 kV VALPARAISO / BAGUACU C 2 SP,SSP1-2.6,2041-2060,317.82436459960934,44.67436459960936,134,7305,2,1.83
LT 138 kV VALPARAISO / BAGUACU C 2 SP,SSP2-4.5,2021-2040,317.82436459960934,44.67436459960936,107,7305,2,1.46
LT 138 kV VALPARAISO / BAGUACU C 2 SP,SSP2-4.5,2031-2050,317.82436459960934,44.67436459960936,126,7305,2,1.72
LT 138 kV VALPARAISO / BAGUACU C 2 SP,SSP2-4.5,2041-2060,317.82436459960934,44.67436459960936,207,7305,2,2.83
LT 138 kV VALPARAISO / BAGUACU C 2 SP,SSP3-7.0,2021-2040,317.82436459960934,44.67436459960936,128,7305,2,1.75
LT 138 kV VALPARAISO / BAGUACU C 2 SP,SSP3-7.0,2031-2050,317.82436459960934,44.67436459960936,140,7305,2,1.92
LT 138 kV VALPARAISO / BAGUACU C 2 SP,SSP3-7.0,2041-2060,317.82436459960934,44.67436459960936,172,7305,2,2.35
LT 138 kV VALPARAISO / DA MATA C 1 SP,historical,1995-2014,317.9124109759378,44.762410975937826,74,7305,1,1.01
LT 138 kV VALPARAISO / DA MATA C 1 SP,SSP1-2.6,2021-2040,317.9124109759378,44.762410975937826,104,7305,1,1.42
LT 138 kV VALPARAISO / DA MATA C 1 SP,SSP1-2.6,2031-2050,317.9124109759378,44.762410975937826,120,7305,1,1.64
LT 138 kV VALPARAISO / DA MATA C 1 SP,SSP1-2.6,2041-2060,317.9124109759378,44.762410975937826,124,7305,1,1.7
LT 138 kV VALPARAISO / DA MATA C 1 SP,SSP2-4.5,2021-2040,317.9124109759378,44.762410975937826,103,7305,1,1.41
LT 138 kV VALPARAISO / DA MATA C 1 SP,SSP2-4.5,2031-2050,317.9124109759378,44.762410975937826,118,7305,1,1.62
LT 138 kV VALPARAISO / DA MATA C 1 SP,SSP2-4.5,2041-2060,317.9124109759378,44.762410975937826,193,7305,1,2.64
LT 138 kV VALPARAISO / DA MATA C 1 SP,SSP3-7.0,2021-2040,317.9124109759378,44.762410975937826,118,7305,1,1.62
LT 138 kV VALPARAISO / DA MATA C 1 SP,SSP3-7.0,2031-2050,317.9124109759378,44.762410975937826,130,7305,1,1.78
LT 138 kV VALPARAISO / DA MATA C 1 SP,SSP3-7.0,2041-2060,317.9124109759378,44.762410975937826,163,7305,1,2.23
LT 138 kV VOTUPORANGA 2 / GUARA. TANABI C 1 SP,historical,1995-2014,317.04231333414714,43.89231333414716,115,7305,2,1.57
LT 138 kV VOTUPORANGA 2 / GUARA. TANABI C 1 SP,SSP1-2.6,2021-2040,317.04231333414714,43.89231333414716,125,7305,2,1.71
LT 138 kV VOTUPORANGA 2 / GUARA. TANABI C 1 SP,SSP1-2.6,2031-2050,317.04231333414714,43.89231333414716,139,7305,2,1.9
LT 138 kV VOTUPORANGA 2 / GUARA. TANABI C 1 SP,SSP1-2.6,2041-2060,317.04231333414714,43.89231333414716,145,7305,2,1.98
LT 138 kV VOTUPORANGA 2 / GUARA. TANABI C 1 SP,SSP2-4.5,2021-2040,317.04231333414714,43.89231333414716,95,7305,2,1.3
LT 138 kV VOTUPORANGA 2 / GUARA. TANABI C 1 SP,SSP2-4.5,2031-2050,317.04231333414714,43.89231333414716,141,7305,2,1.93
LT 138 kV VOTUPORANGA 2 / GUARA. TANABI C 1 SP,SSP2-4.5,2041-2060,317.04231333414714,43.89231333414716,234,7305,2,3.2
LT 138 kV VOTUPORANGA 2 / GUARA. TANABI C 1 SP,SSP3-7.0,2021-2040,317.04231333414714,43.89231333414716,121,7305,2,1.66
LT 138 kV VOTUPORANGA 2 / GUARA. TANABI C 1 SP,SSP3-7.0,2031-2050,317.04231333414714,43.89231333414716,144,7305,2,1.97
LT 138 kV VOTUPORANGA 2 / GUARA. TANABI C 1 SP,SSP3-7.0,2041-2060,317.04231333414714,43.89231333414716,176,7305,2,2.41
LT 138 kV VOTUPORANGA 2 / S.J.RIO PRETO C 2 SP,historical,1995-2014,316.9703405801987,43.82034058019872,123,7305,3,1.68
LT 138 kV VOTUPORANGA 2 / S.J.RIO PRETO C 2 SP,SSP1-2.6,2021-2040,316.9703405801987,43.82034058019872,126,7305,3,1.72
LT 138 kV VOTUPORANGA 2 / S.J.RIO PRETO C 2 SP,SSP1-2.6,2031-2050,316.9703405801987,43.82034058019872,141,7305,3,1.93
LT 138 kV VOTUPORANGA 2 / S.J.RIO PRETO C 2 SP,SSP1-2.6,2041-2060,316.9703405801987,43.82034058019872,151,7305,3,2.07
LT 138 kV VOTUPORANGA 2 / S.J.RIO PRETO C 2 SP,SSP2-4.5,2021-2040,316.9703405801987,43.82034058019872,98,7305,3,1.34
LT 138 kV VOTUPORANGA 2 / S.J.RIO PRETO C 2 SP,SSP2-4.5,2031-2050,316.9703405801987,43.82034058019872,146,7305,3,2.0
LT 138 kV VOTUPORANGA 2 / S.J.RIO PRETO C 2 SP,SSP2-4.5,2041-2060,316.9703405801987,43.82034058019872,243,7305,3,3.33
LT 138 kV VOTUPORANGA 2 / S.J.RIO PRETO C 2 SP,SSP3-7.0,2021-2040,316.9703405801987,43.82034058019872,130,7305,3,1.78
LT 138 kV VOTUPORANGA 2 / S.J.RIO PRETO C 2 SP,SSP3-7.0,2031-2050,316.9703405801987,43.82034058019872,153,7305,3,2.09
LT 138 kV VOTUPORANGA 2 / S.J.RIO PRETO C 2 SP,SSP3-7.0,2041-2060,316.9703405801987,43.82034058019872,184,7305,3,2.52
RL 138 kV CARDOSO / DCA1 C 1 SP,historical,1995-2014,316.4478134200799,43.29781342007993,74,7305,1,1.01
RL 138 kV CARDOSO / DCA1 C 1 SP,SSP1-2.6,2021-2040,316.4478134200799,43.29781342007993,123,7305,1,1.68
RL 138 kV CARDOSO / DCA1 C 1 SP,SSP1-2.6,2031-2050,316.4478134200799,43.29781342007993,122,7305,1,1.67
RL 138 kV CARDOSO / DCA1 C 1 SP,SSP1-2.6,2041-2060,316.4478134200799,43.29781342007993,134,7305,1,1.83
RL 138 kV CARDOSO / DCA1 C 1 SP,SSP2-4.5,2021-2040,316.4478134200799,43.29781342007993,99,7305,1,1.36
RL 138 kV CARDOSO / DCA1 C 1 SP,SSP2-4.5,2031-2050,316.4478134200799,43.29781342007993,155,7305,1,2.12
RL 138 kV CARDOSO / DCA1 C 1 SP,SSP2-4.5,2041-2060,316.4478134200799,43.29781342007993,241,7305,1,3.3
RL 138 kV CARDOSO / DCA1 C 1 SP,SSP3-7.0,2021-2040,316.4478134200799,43.29781342007993,107,7305,1,1.46
RL 138 kV CARDOSO / DCA1 C 1 SP,SSP3-7.0,2031-2050,316.4478134200799,43.29781342007993,153,7305,1,2.09
RL 138 kV CARDOSO / DCA1 C 1 SP,SSP3-7.0,2041-2060,316.4478134200799,43.29781342007993,191,7305,1,2.61
RL 138 kV CARDOSO / DCA2 C 2 SP,historical,1995-2014,316.4478134200799,43.29781342007993,74,7305,1,1.01
RL 138 kV CARDOSO / DCA2 C 2 SP,SSP1-2.6,2021-2040,316.4478134200799,43.29781342007993,123,7305,1,1.68
RL 138 kV CARDOSO / DCA2 C 2 SP,SSP1-2.6,2031-2050,316.4478134200799,43.29781342007993,122,7305,1,1.67
RL 138 kV CARDOSO / DCA2 C 2 SP,SSP1-2.6,2041-2060,316.4478134200799,43.29781342007993,134,7305,1,1.83
RL 138 kV CARDOSO / DCA2 C 2 SP,SSP2-4.5,2021-2040,316.4478134200799,43.29781342007993,99,7305,1,1.36
RL 138 kV CARDOSO / DCA2 C 2 SP,SSP2-4.5,2031-2050,316.4478134200799,43.29781342007993,155,7305,1,2.12
RL 138 kV CARDOSO / DCA2 C 2 SP,SSP2-4.5,2041-2060,316.4478134200799,43.29781342007993,241,7305,1,3.3
RL 138 kV CARDOSO / DCA2 C 2 SP,SSP3-7.0,2021-2040,316.4478134200799,43.29781342007993,107,7305,1,1.46
RL 138 kV CARDOSO / DCA2 C 2 SP,SSP3-7.0,2031-2050,316.4478134200799,43.29781342007993,153,7305,1,2.09
RL 138 kV CARDOSO / DCA2 C 2 SP,SSP3-7.0,2041-2060,316.4478134200799,43.29781342007993,191,7305,1,2.61
RL 138 kV CASA BRANCA / DKC3 C 1 SP,historical,1995-2014,313.27405636297607,40.12405636297609,74,7305,1,1.01
RL 138 kV CASA BRANCA / DKC3 C 1 SP,SSP1-2.6,2021-2040,313.27405636297607,40.12405636297609,44,7305,1,0.6
RL 138 kV CASA BRANCA / DKC3 C 1 SP,SSP1-2.6,2031-2050,313.27405636297607,40.12405636297609,47,7305,1,0.64
RL 138 kV CASA BRANCA / DKC3 C 1 SP,SSP1-2.6,2041-2060,313.27405636297607,40.12405636297609,39,7305,1,0.53
RL 138 kV CASA BRANCA / DKC3 C 1 SP,SSP2-4.5,2021-2040,313.27405636297607,40.12405636297609,39,7305,1,0.53
RL 138 kV CASA BRANCA / DKC3 C 1 SP,SSP2-4.5,2031-2050,313.27405636297607,40.12405636297609,69,7305,1,0.94
RL 138 kV CASA BRANCA / DKC3 C 1 SP,SSP2-4.5,2041-2060,313.27405636297607,40.12405636297609,112,7305,1,1.53
RL 138 kV CASA BRANCA / DKC3 C 1 SP,SSP3-7.0,2021-2040,313.27405636297607,40.12405636297609,41,7305,1,0.56
RL 138 kV CASA BRANCA / DKC3 C 1 SP,SSP3-7.0,2031-2050,313.27405636297607,40.12405636297609,53,7305,1,0.73
RL 138 kV CASA BRANCA / DKC3 C 1 SP,SSP3-7.0,2041-2060,313.27405636297607,40.12405636297609,83,7305,1,1.14
RL 138 kV CASA BRANCA / DKC4 C 2 SP,historical,1995-2014,313.27405636297607,40.12405636297609,74,7305,1,1.01
RL 138 kV CASA BRANCA / DKC4 C 2 SP,SSP1-2.6,2021-2040,313.27405636297607,40.12405636297609,44,7305,1,0.6
RL 138 kV CASA BRANCA / DKC4 C 2 SP,SSP1-2.6,2031-2050,313.27405636297607,40.12405636297609,47,7305,1,0.64
RL 138 kV CASA BRANCA / DKC4 C 2 SP,SSP1-2.6,2041-2060,313.27405636297607,40.12405636297609,39,7305,1,0.53
RL 138 kV CASA BRANCA / DKC4 C 2 SP,SSP2-4.5,2021-2040,313.27405636297607,40.12405636297609,39,7305,1,0.53
RL 138 kV CASA BRANCA / DKC4 C 2 SP,SSP2-4.5,2031-2050,313.27405636297607,40.12405636297609,69,7305,1,0.94
RL 138 kV CASA BRANCA / DKC4 C 2 SP,SSP2-4.5,2041-2060,313.27405636297607,40.12405636297609,112,7305,1,1.53
RL 138 kV CASA BRANCA / DKC4 C 2 SP,SSP3-7.0,2021-2040,313.27405636297607,40.12405636297609,41,7305,1,0.56
RL 138 kV CASA BRANCA / DKC4 C 2 SP,SSP3-7.0,2031-2050,313.27405636297607,40.12405636297609,53,7305,1,0.73
RL 138 kV CASA BRANCA / DKC4 C 2 SP,SSP3-7.0,2041-2060,313.27405636297607,40.12405636297609,83,7305,1,1.14
RL 138 kV DESCALVADO / DDS1 C 1 SP,historical,1995-2014,314.85571620708566,41.705716207085686,74,7305,1,1.01
RL 138 kV DESCALVADO / DDS1 C 1 SP,SSP1-2.6,2021-2040,314.85571620708566,41.705716207085686,48,7305,1,0.66
RL 138 kV DESCALVADO / DDS1 C 1 SP,SSP1-2.6,2031-2050,314.85571620708566,41.705716207085686,45,7305,1,0.62
RL 138 kV DESCALVADO / DDS1 C 1 SP,SSP1-2.6,2041-2060,314.85571620708566,41.705716207085686,33,7305,1,0.45
RL 138 kV DESCALVADO / DDS1 C 1 SP,SSP2-4.5,2021-2040,314.85571620708566,41.705716207085686,32,7305,1,0.44
RL 138 kV DESCALVADO / DDS1 C 1 SP,SSP2-4.5,2031-2050,314.85571620708566,41.705716207085686,61,7305,1,0.84
RL 138 kV DESCALVADO / DDS1 C 1 SP,SSP2-4.5,2041-2060,314.85571620708566,41.705716207085686,102,7305,1,1.4
RL 138 kV DESCALVADO / DDS1 C 1 SP,SSP3-7.0,2021-2040,314.85571620708566,41.705716207085686,43,7305,1,0.59
RL 138 kV DESCALVADO / DDS1 C 1 SP,SSP3-7.0,2031-2050,314.85571620708566,41.705716207085686,55,7305,1,0.75
RL 138 kV DESCALVADO / DDS1 C 1 SP,SSP3-7.0,2041-2060,314.85571620708566,41.705716207085686,68,7305,1,0.93
RL 138 kV DESCALVADO / DDS2 C 2 SP,historical,1995-2014,314.85571620708566,41.705716207085686,74,7305,1,1.01
RL 138 kV DESCALVADO / DDS2 C 2 SP,SSP1-2.6,2021-2040,314.85571620708566,41.705716207085686,48,7305,1,0.66
RL 138 kV DESCALVADO / DDS2 C 2 SP,SSP1-2.6,2031-2050,314.85571620708566,41.705716207085686,45,7305,1,0.62
RL 138 kV DESCALVADO / DDS2 C 2 SP,SSP1-2.6,2041-2060,314.85571620708566,41.705716207085686,33,7305,1,0.45
RL 138 kV DESCALVADO / DDS2 C 2 SP,SSP2-4.5,2021-2040,314.85571620708566,41.705716207085686,32,7305,1,0.44
RL 138 kV DESCALVADO / DDS2 C 2 SP,SSP2-4.5,2031-2050,314.85571620708566,41.705716207085686,61,7305,1,0.84
RL 138 kV DESCALVADO / DDS2 C 2 SP,SSP2-4.5,2041-2060,314.85571620708566,41.705716207085686,102,7305,1,1.4
RL 138 kV DESCALVADO / DDS2 C 2 SP,SSP3-7.0,2021-2040,314.85571620708566,41.705716207085686,43,7305,1,0.59
RL 138 kV DESCALVADO / DDS2 C 2 SP,SSP3-7.0,2031-2050,314.85571620708566,41.705716207085686,55,7305,1,0.75
RL 138 kV DESCALVADO / DDS2 C 2 SP,SSP3-7.0,2041-2060,314.85571620708566,41.705716207085686,68,7305,1,0.93
RL 138 kV JAGUARIUNA / DJG1 C 1 SP,historical,1995-2014,312.24114440104165,39.091144401041674,74,7305,1,1.01
RL 138 kV JAGUARIUNA / DJG1 C 1 SP,SSP1-2.6,2021-2040,312.24114440104165,39.091144401041674,95,7305,1,1.3
RL 138 kV JAGUARIUNA / DJG1 C 1 SP,SSP1-2.6,2031-2050,312.24114440104165,39.091144401041674,115,7305,1,1.57
RL 138 kV JAGUARIUNA / DJG1 C 1 SP,SSP1-2.6,2041-2060,312.24114440104165,39.091144401041674,106,7305,1,1.45
RL 138 kV JAGUARIUNA / DJG1 C 1 SP,SSP2-4.5,2021-2040,312.24114440104165,39.091144401041674,89,7305,1,1.22
RL 138 kV JAGUARIUNA / DJG1 C 1 SP,SSP2-4.5,2031-2050,312.24114440104165,39.091144401041674,138,7305,1,1.89
RL 138 kV JAGUARIUNA / DJG1 C 1 SP,SSP2-4.5,2041-2060,312.24114440104165,39.091144401041674,201,7305,1,2.75
RL 138 kV JAGUARIUNA / DJG1 C 1 SP,SSP3-7.0,2021-2040,312.24114440104165,39.091144401041674,117,7305,1,1.6
RL 138 kV JAGUARIUNA / DJG1 C 1 SP,SSP3-7.0,2031-2050,312.24114440104165,39.091144401041674,131,7305,1,1.79
RL 138 kV JAGUARIUNA / DJG1 C 1 SP,SSP3-7.0,2041-2060,312.24114440104165,39.091144401041674,159,7305,1,2.18
RL 138 kV JAGUARIUNA / DJG2 C 2 SP,historical,1995-2014,312.24114440104165,39.091144401041674,74,7305,1,1.01
RL 138 kV JAGUARIUNA / DJG2 C 2 SP,SSP1-2.6,2021-2040,312.24114440104165,39.091144401041674,95,7305,1,1.3
RL 138 kV JAGUARIUNA / DJG2 C 2 SP,SSP1-2.6,2031-2050,312.24114440104165,39.091144401041674,115,7305,1,1.57
RL 138 kV JAGUARIUNA / DJG2 C 2 SP,SSP1-2.6,2041-2060,312.24114440104165,39.091144401041674,106,7305,1,1.45
RL 138 kV JAGUARIUNA / DJG2 C 2 SP,SSP2-4.5,2021-2040,312.24114440104165,39.091144401041674,89,7305,1,1.22
RL 138 kV JAGUARIUNA / DJG2 C 2 SP,SSP2-4.5,2031-2050,312.24114440104165,39.091144401041674,138,7305,1,1.89
RL 138 kV JAGUARIUNA / DJG2 C 2 SP,SSP2-4.5,2041-2060,312.24114440104165,39.091144401041674,201,7305,1,2.75
RL 138 kV JAGUARIUNA / DJG2 C 2 SP,SSP3-7.0,2021-2040,312.24114440104165,39.091144401041674,117,7305,1,1.6
RL 138 kV JAGUARIUNA / DJG2 C 2 SP,SSP3-7.0,2031-2050,312.24114440104165,39.091144401041674,131,7305,1,1.79
RL 138 kV JAGUARIUNA / DJG2 C 2 SP,SSP3-7.0,2041-2060,312.24114440104165,39.091144401041674,159,7305,1,2.18
RL 138 kV JUPIA / DJU1 C 1 SP,historical,1995-2014,317.73616013094517,44.58616013094519,74,7305,1,1.01
RL 138 kV JUPIA / DJU1 C 1 SP,SSP1-2.6,2021-2040,317.73616013094517,44.58616013094519,129,7305,1,1.77
RL 138 kV JUPIA / DJU1 C 1 SP,SSP1-2.6,2031-2050,317.73616013094517,44.58616013094519,149,7305,1,2.04
RL 138 kV JUPIA / DJU1 C 1 SP,SSP1-2.6,2041-2060,317.73616013094517,44.58616013094519,149,7305,1,2.04
RL 138 kV JUPIA / DJU1 C 1 SP,SSP2-4.5,2021-2040,317.73616013094517,44.58616013094519,102,7305,1,1.4
RL 138 kV JUPIA / DJU1 C 1 SP,SSP2-4.5,2031-2050,317.73616013094517,44.58616013094519,133,7305,1,1.82
RL 138 kV JUPIA / DJU1 C 1 SP,SSP2-4.5,2041-2060,317.73616013094517,44.58616013094519,226,7305,1,3.09
RL 138 kV JUPIA / DJU1 C 1 SP,SSP3-7.0,2021-2040,317.73616013094517,44.58616013094519,146,7305,1,2.0
RL 138 kV JUPIA / DJU1 C 1 SP,SSP3-7.0,2031-2050,317.73616013094517,44.58616013094519,152,7305,1,2.08
RL 138 kV JUPIA / DJU1 C 1 SP,SSP3-7.0,2041-2060,317.73616013094517,44.58616013094519,170,7305,1,2.33
RL 138 kV JUPIA / DJU2 C 2 SP,historical,1995-2014,317.73616013094517,44.58616013094519,74,7305,1,1.01
RL 138 kV JUPIA / DJU2 C 2 SP,SSP1-2.6,2021-2040,317.73616013094517,44.58616013094519,129,7305,1,1.77
RL 138 kV JUPIA / DJU2 C 2 SP,SSP1-2.6,2031-2050,317.73616013094517,44.58616013094519,149,7305,1,2.04
RL 138 kV JUPIA / DJU2 C 2 SP,SSP1-2.6,2041-2060,317.73616013094517,44.58616013094519,149,7305,1,2.04
RL 138 kV JUPIA / DJU2 C 2 SP,SSP2-4.5,2021-2040,317.73616013094517,44.58616013094519,102,7305,1,1.4
RL 138 kV JUPIA / DJU2 C 2 SP,SSP2-4.5,2031-2050,317.73616013094517,44.58616013094519,133,7305,1,1.82
RL 138 kV JUPIA / DJU2 C 2 SP,SSP2-4.5,2041-2060,317.73616013094517,44.58616013094519,226,7305,1,3.09
RL 138 kV JUPIA / DJU2 C 2 SP,SSP3-7.0,2021-2040,317.73616013094517,44.58616013094519,146,7305,1,2.0
RL 138 kV JUPIA / DJU2 C 2 SP,SSP3-7.0,2031-2050,317.73616013094517,44.58616013094519,152,7305,1,2.08
RL 138 kV JUPIA / DJU2 C 2 SP,SSP3-7.0,2041-2060,317.73616013094517,44.58616013094519,170,7305,1,2.33
RL 138 kV MOCOCA / DMC3 C 2 SP,historical,1995-2014,313.9681820742501,40.8181820742501,74,7305,1,1.01
RL 138 kV MOCOCA / DMC3 C 2 SP,SSP1-2.6,2021-2040,313.9681820742501,40.8181820742501,25,7305,1,0.34
RL 138 kV MOCOCA / DMC3 C 2 SP,SSP1-2.6,2031-2050,313.9681820742501,40.8181820742501,20,7305,1,0.27
RL 138 kV MOCOCA / DMC3 C 2 SP,SSP1-2.6,2041-2060,313.9681820742501,40.8181820742501,17,7305,1,0.23
RL 138 kV MOCOCA / DMC3 C 2 SP,SSP2-4.5,2021-2040,313.9681820742501,40.8181820742501,18,7305,1,0.25
RL 138 kV MOCOCA / DMC3 C 2 SP,SSP2-4.5,2031-2050,313.9681820742501,40.8181820742501,50,7305,1,0.68
RL 138 kV MOCOCA / DMC3 C 2 SP,SSP2-4.5,2041-2060,313.9681820742501,40.8181820742501,82,7305,1,1.12
RL 138 kV MOCOCA / DMC3 C 2 SP,SSP3-7.0,2021-2040,313.9681820742501,40.8181820742501,20,7305,1,0.27
RL 138 kV MOCOCA / DMC3 C 2 SP,SSP3-7.0,2031-2050,313.9681820742501,40.8181820742501,42,7305,1,0.57
RL 138 kV MOCOCA / DMC3 C 2 SP,SSP3-7.0,2041-2060,313.9681820742501,40.8181820742501,51,7305,1,0.7
RL 138 kV MOCOCA / DMCC C 1 SP,historical,1995-2014,313.9681820742501,40.8181820742501,74,7305,1,1.01
RL 138 kV MOCOCA / DMCC C 1 SP,SSP1-2.6,2021-2040,313.9681820742501,40.8181820742501,25,7305,1,0.34
RL 138 kV MOCOCA / DMCC C 1 SP,SSP1-2.6,2031-2050,313.9681820742501,40.8181820742501,20,7305,1,0.27
RL 138 kV MOCOCA / DMCC C 1 SP,SSP1-2.6,2041-2060,313.9681820742501,40.8181820742501,17,7305,1,0.23
RL 138 kV MOCOCA / DMCC C 1 SP,SSP2-4.5,2021-2040,313.9681820742501,40.8181820742501,18,7305,1,0.25
RL 138 kV MOCOCA / DMCC C 1 SP,SSP2-4.5,2031-2050,313.9681820742501,40.8181820742501,50,7305,1,0.68
RL 138 kV MOCOCA / DMCC C 1 SP,SSP2-4.5,2041-2060,313.9681820742501,40.8181820742501,82,7305,1,1.12
RL 138 kV MOCOCA / DMCC C 1 SP,SSP3-7.0,2021-2040,313.9681820742501,40.8181820742501,20,7305,1,0.27
RL 138 kV MOCOCA / DMCC C 1 SP,SSP3-7.0,2031-2050,313.9681820742501,40.8181820742501,42,7305,1,0.57
RL 138 kV MOCOCA / DMCC C 1 SP,SSP3-7.0,2041-2060,313.9681820742501,40.8181820742501,51,7305,1,0.7
RL 138 kV PENAPOLIS / DPE4 C 1 SP,historical,1995-2014,317.5997115636818,44.44971156368183,74,7305,1,1.01
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP1-2.6,2021-2040,317.5997115636818,44.44971156368183,77,7305,1,1.05
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP1-2.6,2031-2050,317.5997115636818,44.44971156368183,81,7305,1,1.11
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP1-2.6,2041-2060,317.5997115636818,44.44971156368183,80,7305,1,1.1
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP2-4.5,2021-2040,317.5997115636818,44.44971156368183,56,7305,1,0.77
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP2-4.5,2031-2050,317.5997115636818,44.44971156368183,88,7305,1,1.2
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP2-4.5,2041-2060,317.5997115636818,44.44971156368183,128,7305,1,1.75
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP3-7.0,2021-2040,317.5997115636818,44.44971156368183,62,7305,1,0.85
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP3-7.0,2031-2050,317.5997115636818,44.44971156368183,83,7305,1,1.14
RL 138 kV PENAPOLIS / DPE4 C 1 SP,SSP3-7.0,2041-2060,317.5997115636818,44.44971156368183,111,7305,1,1.52
RL 138 kV PENAPOLIS / DPE5 C 2 SP,historical,1995-2014,317.5997115636818,44.44971156368183,74,7305,1,1.01
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP1-2.6,2021-2040,317.5997115636818,44.44971156368183,77,7305,1,1.05
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP1-2.6,2031-2050,317.5997115636818,44.44971156368183,81,7305,1,1.11
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP1-2.6,2041-2060,317.5997115636818,44.44971156368183,80,7305,1,1.1
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP2-4.5,2021-2040,317.5997115636818,44.44971156368183,56,7305,1,0.77
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP2-4.5,2031-2050,317.5997115636818,44.44971156368183,88,7305,1,1.2
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP2-4.5,2041-2060,317.5997115636818,44.44971156368183,128,7305,1,1.75
RL 138 kV PENAPOLIS / DPE5 C 2 SP,SSP3-7.0,2021-2040,317.5997115636818,44.44971156368183,62,7305,1,0.85
