linha,scenario,date_range,limit_K,limit_C,days_exceeding,total_days,n_cells,pct
LT 138 kV ARARAS / P.FERREIRA C 1 SP,SSP1-2.6,2041-2060,308.75638765093447,35.606387650934494,838,7305,1,11.47
LT 138 kV ARARAS / P.FERREIRA C 1 SP,SSP2-4.5,2021-2040,308.75638765093447,35.606387650934494,748,7305,1,10.24
LT 138 kV ARARAS / P.FERREIRA C 1 SP,SSP2-4.5,2031-2050,308.75638765093447,35.606387650934494,922,7305,1,12.62
LT 138 kV ARARAS / P.FERREIRA C 1 SP,SSP2-4.5,2041-2060,308.75638765093447,35.606387650934494,1112,7305,1,15.22
LT 138 kV ARARAS / P.FERREIRA C 1 SP,SSP3-7.0,2021-2040,308.75638765093447,35.606387650934494,805,7305,1,11.02
LT 138 kV ARARAS / P.FERREIRA C 1 SP,SSP3-7.0,2031-2050,308.75638765093447,35.606387650934494,912,7305,1,12.48
LT 138 kV ARARAS / P.FERREIRA C 1 SP,SSP3-7.0,2041-2060,308.75638765093447,35.606387650934494,1063,7305,1,14.55
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,historical,1995-2014,309.6089234130825,36.458923413082516,945,7305,2,12.94
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,SSP1-2.6,2021-2040,309.6089234130825,36.458923413082516,893,7305,2,12.22
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,SSP1-2.6,2031-2050,309.6089234130825,36.458923413082516,1091,7305,2,14.93
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,SSP1-2.6,2041-2060,309.6089234130825,36.458923413082516,1146,7305,2,15.69
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,SSP2-4.5,2021-2040,309.6089234130825,36.458923413082516,993,7305,2,13.59
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,SSP2-4.5,2031-2050,309.6089234130825,36.458923413082516,1183,7305,2,16.19
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,SSP2-4.5,2041-2060,309.6089234130825,36.458923413082516,1420,7305,2,19.44
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,SSP3-7.0,2021-2040,309.6089234130825,36.458923413082516,1079,7305,2,14.77
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,SSP3-7.0,2031-2050,309.6089234130825,36.458923413082516,1180,7305,2,16.15
LT 138 kV ARARAS / RIO CLARO-I C 1 SP,SSP3-7.0,2041-2060,309.6089234130825,36.458923413082516,1350,7305,2,18.48
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,historical,1995-2014,309.6089234130825,36.458923413082516,945,7305,2,12.94
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,SSP1-2.6,2021-2040,309.6089234130825,36.458923413082516,893,7305,2,12.22
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,SSP1-2.6,2031-2050,309.6089234130825,36.458923413082516,1091,7305,2,14.93
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,SSP1-2.6,2041-2060,309.6089234130825,36.458923413082516,1146,7305,2,15.69
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,SSP2-4.5,2021-2040,309.6089234130825,36.458923413082516,993,7305,2,13.59
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,SSP2-4.5,2031-2050,309.6089234130825,36.458923413082516,1183,7305,2,16.19
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,SSP2-4.5,2041-2060,309.6089234130825,36.458923413082516,1420,7305,2,19.44
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,SSP3-7.0,2021-2040,309.6089234130825,36.458923413082516,1079,7305,2,14.77
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,SSP3-7.0,2031-2050,309.6089234130825,36.458923413082516,1180,7305,2,16.15
LT 138 kV ARARAS / RIO CLARO-I C 2 SP,SSP3-7.0,2041-2060,309.6089234130825,36.458923413082516,1350,7305,2,18.48
LT 138 kV ARARAS / SAO CARLOS C 1 SP,historical,1995-2014,309.6089234130825,36.458923413082516,945,7305,2,12.94
LT 138 kV ARARAS / SAO CARLOS C 1 SP,SSP1-2.6,2021-2040,309.6089234130825,36.458923413082516,893,7305,2,12.22
LT 138 kV ARARAS / SAO CARLOS C 1 SP,SSP1-2.6,2031-2050,309.6089234130825,36.458923413082516,1091,7305,2,14.93
LT 138 kV ARARAS / SAO CARLOS C 1 SP,SSP1-2.6,2041-2060,309.6089234130825,36.458923413082516,1146,7305,2,15.69
LT 138 kV ARARAS / SAO CARLOS C 1 SP,SSP2-4.5,2021-2040,309.6089234130825,36.458923413082516,993,7305,2,13.59
LT 138 kV ARARAS / SAO CARLOS C 1 SP,SSP2-4.5,2031-2050,309.6089234130825,36.458923413082516,1183,7305,2,16.19
LT 138 kV ARARAS / SAO CARLOS C 1 SP,SSP2-4.5,2041-2060,309.6089234130825,36.458923413082516,1420,7305,2,19.44
LT 138 kV ARARAS / SAO CARLOS C 1 SP,SSP3-7.0,2021-2040,309.6089234130825,36.458923413082516,1079,7305,2,14.77
LT 138 kV ARARAS / SAO CARLOS C 1 SP,SSP3-7.0,2031-2050,309.6089234130825,36.458923413082516,1180,7305,2,16.15
LT 138 kV ARARAS / SAO CARLOS C 1 SP,SSP3-7.0,2041-2060,309.6089234130825,36.458923413082516,1350,7305,2,18.48
LT 138 kV ARARAS / SAO CARLOS C 2 SP,historical,1995-2014,309.6089234130825,36.458923413082516,945,7305,2,12.94
LT 138 kV ARARAS / SAO CARLOS C 2 SP,SSP1-2.6,2021-2040,309.6089234130825,36.458923413082516,893,7305,2,12.22
LT 138 kV ARARAS / SAO CARLOS C 2 SP,SSP1-2.6,2031-2050,309.6089234130825,36.458923413082516,1091,7305,2,14.93
LT 138 kV ARARAS / SAO CARLOS C 2 SP,SSP1-2.6,2041-2060,309.6089234130825,36.458923413082516,1146,7305,2,15.69
LT 138 kV ARARAS / SAO CARLOS C 2 SP,SSP2-4.5,2021-2040,309.6089234130825,36.458923413082516,993,7305,2,13.59
LT 138 kV ARARAS / SAO CARLOS C 2 SP,SSP2-4.5,2031-2050,309.6089234130825,36.458923413082516,1183,7305,2,16.19
LT 138 kV ARARAS / SAO CARLOS C 2 SP,SSP2-4.5,2041-2060,309.6089234130825,36.458923413082516,1420,7305,2,19.44
LT 138 kV ARARAS / SAO CARLOS C 2 SP,SSP3-7.0,2021-2040,309.6089234130825,36.458923413082516,1079,7305,2,14.77
LT 138 kV ARARAS / SAO CARLOS C 2 SP,SSP3-7.0,2031-2050,309.6089234130825,36.458923413082516,1180,7305,2,16.15
LT 138 kV ARARAS / SAO CARLOS C 2 SP,SSP3-7.0,2041-2060,309.6089234130825,36.458923413082516,1350,7305,2,18.48
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,historical,1995-2014,308.35403126324576,35.20403126324578,731,7305,1,10.01
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,SSP1-2.6,2021-2040,308.35403126324576,35.20403126324578,700,7305,1,9.58
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,SSP1-2.6,2031-2050,308.35403126324576,35.20403126324578,824,7305,1,11.28
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,SSP1-2.6,2041-2060,308.35403126324576,35.20403126324578,867,7305,1,11.87
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,SSP2-4.5,2021-2040,308.35403126324576,35.20403126324578,833,7305,1,11.4
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,SSP2-4.5,2031-2050,308.35403126324576,35.20403126324578,1047,7305,1,14.33
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,SSP2-4.5,2041-2060,308.35403126324576,35.20403126324578,1264,7305,1,17.3
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,SSP3-7.0,2021-2040,308.35403126324576,35.20403126324578,884,7305,1,12.1
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,SSP3-7.0,2031-2050,308.35403126324576,35.20403126324578,990,7305,1,13.55
LT 138 kV ATIBAIA II / BRA. PAULISTA C 1 SP,SSP3-7.0,2041-2060,308.35403126324576,35.20403126324578,1163,7305,1,15.92
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,historical,1995-2014,308.35403126324576,35.20403126324578,731,7305,1,10.01
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,SSP1-2.6,2021-2040,308.35403126324576,35.20403126324578,700,7305,1,9.58
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,SSP1-2.6,2031-2050,308.35403126324576,35.20403126324578,824,7305,1,11.28
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,SSP1-2.6,2041-2060,308.35403126324576,35.20403126324578,867,7305,1,11.87
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,SSP2-4.5,2021-2040,308.35403126324576,35.20403126324578,833,7305,1,11.4
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,SSP2-4.5,2031-2050,308.35403126324576,35.20403126324578,1047,7305,1,14.33
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,SSP2-4.5,2041-2060,308.35403126324576,35.20403126324578,1264,7305,1,17.3
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,SSP3-7.0,2021-2040,308.35403126324576,35.20403126324578,884,7305,1,12.1
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,SSP3-7.0,2031-2050,308.35403126324576,35.20403126324578,990,7305,1,13.55
LT 138 kV ATIBAIA II / BRA. PAULISTA C 2 SP,SSP3-7.0,2041-2060,308.35403126324576,35.20403126324578,1163,7305,1,15.92
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,historical,1995-2014,308.35403126324576,35.20403126324578,731,7305,1,10.01
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,SSP1-2.6,2021-2040,308.35403126324576,35.20403126324578,700,7305,1,9.58
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,SSP1-2.6,2031-2050,308.35403126324576,35.20403126324578,824,7305,1,11.28
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,SSP1-2.6,2041-2060,308.35403126324576,35.20403126324578,867,7305,1,11.87
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,SSP2-4.5,2021-2040,308.35403126324576,35.20403126324578,833,7305,1,11.4
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,SSP2-4.5,2031-2050,308.35403126324576,35.20403126324578,1047,7305,1,14.33
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,SSP2-4.5,2041-2060,308.35403126324576,35.20403126324578,1264,7305,1,17.3
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,SSP3-7.0,2021-2040,308.35403126324576,35.20403126324578,884,7305,1,12.1
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,SSP3-7.0,2031-2050,308.35403126324576,35.20403126324578,990,7305,1,13.55
LT 138 kV ATIBAIA II / MAIRIPORA C 1 SP,SSP3-7.0,2041-2060,308.35403126324576,35.20403126324578,1163,7305,1,15.92
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,historical,1995-2014,308.35403126324576,35.20403126324578,731,7305,1,10.01
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,SSP1-2.6,2021-2040,308.35403126324576,35.20403126324578,700,7305,1,9.58
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,SSP1-2.6,2031-2050,308.35403126324576,35.20403126324578,824,7305,1,11.28
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,SSP1-2.6,2041-2060,308.35403126324576,35.20403126324578,867,7305,1,11.87
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,SSP2-4.5,2021-2040,308.35403126324576,35.20403126324578,833,7305,1,11.4
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,SSP2-4.5,2031-2050,308.35403126324576,35.20403126324578,1047,7305,1,14.33
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,SSP2-4.5,2041-2060,308.35403126324576,35.20403126324578,1264,7305,1,17.3
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,SSP3-7.0,2021-2040,308.35403126324576,35.20403126324578,884,7305,1,12.1
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,SSP3-7.0,2031-2050,308.35403126324576,35.20403126324578,990,7305,1,13.55
LT 138 kV ATIBAIA II / MAIRIPORA C 2 SP,SSP3-7.0,2041-2060,308.35403126324576,35.20403126324578,1163,7305,1,15.92
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,historical,1995-2014,305.1160161090344,31.9660161090344,731,7305,1,10.01
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,SSP1-2.6,2021-2040,305.1160161090344,31.9660161090344,798,7305,1,10.92
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,SSP1-2.6,2031-2050,305.1160161090344,31.9660161090344,993,7305,1,13.59
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,SSP1-2.6,2041-2060,305.1160161090344,31.9660161090344,1078,7305,1,14.76
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,SSP2-4.5,2021-2040,305.1160161090344,31.9660161090344,1075,7305,1,14.72
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,SSP2-4.5,2031-2050,305.1160161090344,31.9660161090344,1231,7305,1,16.85
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,SSP2-4.5,2041-2060,305.1160161090344,31.9660161090344,1469,7305,1,20.11
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,SSP3-7.0,2021-2040,305.1160161090344,31.9660161090344,1113,7305,1,15.24
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,SSP3-7.0,2031-2050,305.1160161090344,31.9660161090344,1325,7305,1,18.14
LT 138 kV B. SANTISTA / VIC. CARVALHO C 1 SP,SSP3-7.0,2041-2060,305.1160161090344,31.9660161090344,1637,7305,1,22.41
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,historical,1995-2014,305.1160161090344,31.9660161090344,731,7305,1,10.01
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,SSP1-2.6,2021-2040,305.1160161090344,31.9660161090344,798,7305,1,10.92
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,SSP1-2.6,2031-2050,305.1160161090344,31.9660161090344,993,7305,1,13.59
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,SSP1-2.6,2041-2060,305.1160161090344,31.9660161090344,1078,7305,1,14.76
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,SSP2-4.5,2021-2040,305.1160161090344,31.9660161090344,1075,7305,1,14.72
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,SSP2-4.5,2031-2050,305.1160161090344,31.9660161090344,1231,7305,1,16.85
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,SSP2-4.5,2041-2060,305.1160161090344,31.9660161090344,1469,7305,1,20.11
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,SSP3-7.0,2021-2040,305.1160161090344,31.9660161090344,1113,7305,1,15.24
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,SSP3-7.0,2031-2050,305.1160161090344,31.9660161090344,1325,7305,1,18.14
LT 138 kV B. SANTISTA / VIC. CARVALHO C 2 SP,SSP3-7.0,2041-2060,305.1160161090344,31.9660161090344,1637,7305,1,22.41
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,historical,1995-2014,313.42446123373384,40.27446123373386,731,7305,1,10.01
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,SSP1-2.6,2021-2040,313.42446123373384,40.27446123373386,687,7305,1,9.4
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,SSP1-2.6,2031-2050,313.42446123373384,40.27446123373386,810,7305,1,11.09
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,SSP1-2.6,2041-2060,313.42446123373384,40.27446123373386,869,7305,1,11.9
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,SSP2-4.5,2021-2040,313.42446123373384,40.27446123373386,686,7305,1,9.39
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,SSP2-4.5,2031-2050,313.42446123373384,40.27446123373386,870,7305,1,11.91
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,SSP2-4.5,2041-2060,313.42446123373384,40.27446123373386,1075,7305,1,14.72
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,SSP3-7.0,2021-2040,313.42446123373384,40.27446123373386,794,7305,1,10.87
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,SSP3-7.0,2031-2050,313.42446123373384,40.27446123373386,869,7305,1,11.9
LT 138 kV BAGUACU / N.AVANHANDAVA C 1 SP,SSP3-7.0,2041-2060,313.42446123373384,40.27446123373386,1003,7305,1,13.73
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,historical,1995-2014,313.42446123373384,40.27446123373386,731,7305,1,10.01
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,SSP1-2.6,2021-2040,313.42446123373384,40.27446123373386,687,7305,1,9.4
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,SSP1-2.6,2031-2050,313.42446123373384,40.27446123373386,810,7305,1,11.09
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,SSP1-2.6,2041-2060,313.42446123373384,40.27446123373386,869,7305,1,11.9
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,SSP2-4.5,2021-2040,313.42446123373384,40.27446123373386,686,7305,1,9.39
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,SSP2-4.5,2031-2050,313.42446123373384,40.27446123373386,870,7305,1,11.91
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,SSP2-4.5,2041-2060,313.42446123373384,40.27446123373386,1075,7305,1,14.72
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,SSP3-7.0,2021-2040,313.42446123373384,40.27446123373386,794,7305,1,10.87
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,SSP3-7.0,2031-2050,313.42446123373384,40.27446123373386,869,7305,1,11.9
LT 138 kV BAGUACU / N.AVANHANDAVA C 2 SP,SSP3-7.0,2041-2060,313.42446123373384,40.27446123373386,1003,7305,1,13.73
LT 138 kV BALDIN / P.FERREIRA C 1 SP,historical,1995-2014,308.75638765093447,35.606387650934494,731,7305,1,10.01
LT 138 kV BALDIN / P.FERREIRA C 1 SP,SSP1-2.6,2021-2040,308.75638765093447,35.606387650934494,630,7305,1,8.62
LT 138 kV BALDIN / P.FERREIRA C 1 SP,SSP1-2.6,2031-2050,308.75638765093447,35.606387650934494,782,7305,1,10.7
LT 138 kV BALDIN / P.FERREIRA C 1 SP,SSP1-2.6,2041-2060,308.75638765093447,35.606387650934494,838,7305,1,11.47
LT 138 kV BALDIN / P.FERREIRA C 1 SP,SSP2-4.5,2021-2040,308.75638765093447,35.606387650934494,748,7305,1,10.24
LT 138 kV BALDIN / P.FERREIRA C 1 SP,SSP2-4.5,2031-2050,308.75638765093447,35.606387650934494,922,7305,1,12.62
LT 138 kV BALDIN / P.FERREIRA C 1 SP,SSP2-4.5,2041-2060,308.75638765093447,35.606387650934494,1112,7305,1,15.22
LT 138 kV BALDIN / P.FERREIRA C 1 SP,SSP3-7.0,2021-2040,308.75638765093447,35.606387650934494,805,7305,1,11.02
LT 138 kV BALDIN / P.FERREIRA C 1 SP,SSP3-7.0,2031-2050,308.75638765093447,35.606387650934494,912,7305,1,12.48
LT 138 kV BALDIN / P.FERREIRA C 1 SP,SSP3-7.0,2041-2060,308.75638765093447,35.606387650934494,1063,7305,1,14.55
LT 138 kV BARIRI / BAURU C 1 SP,historical,1995-2014,311.89695953183235,38.746959531832374,731,7305,1,10.01
LT 138 kV BARIRI / BAURU C 1 SP,SSP1-2.6,2021-2040,311.89695953183235,38.746959531832374,669,7305,1,9.16
LT 138 kV BARIRI / BAURU C 1 SP,SSP1-2.6,2031-2050,311.89695953183235,38.746959531832374,806,7305,1,11.03
LT 138 kV BARIRI / BAURU C 1 SP,SSP1-2.6,2041-2060,311.89695953183235,38.746959531832374,866,7305,1,11.85
LT 138 kV BARIRI / BAURU C 1 SP,SSP2-4.5,2021-2040,311.89695953183235,38.746959531832374,720,7305,1,9.86
LT 138 kV BARIRI / BAURU C 1 SP,SSP2-4.5,2031-2050,311.89695953183235,38.746959531832374,898,7305,1,12.29
LT 138 kV BARIRI / BAURU C 1 SP,SSP2-4.5,2041-2060,311.89695953183235,38.746959531832374,1084,7305,1,14.84
LT 138 kV BARIRI / BAURU C 1 SP,SSP3-7.0,2021-2040,311.89695953183235,38.746959531832374,802,7305,1,10.98
LT 138 kV BARIRI / BAURU C 1 SP,SSP3-7.0,2031-2050,311.89695953183235,38.746959531832374,874,7305,1,11.96
LT 138 kV BARIRI / BAURU C 1 SP,SSP3-7.0,2041-2060,311.89695953183235,38.746959531832374,1015,7305,1,13.89
LT 138 kV BARIRI / BAURU C 2 SP,historical,1995-2014,311.89695953183235,38.746959531832374,731,7305,1,10.01
LT 138 kV BARIRI / BAURU C 2 SP,SSP1-2.6,2021-2040,311.89695953183235,38.746959531832374,669,7305,1,9.16
LT 138 kV BARIRI / BAURU C 2 SP,SSP1-2.6,2031-2050,311.89695953183235,38.746959531832374,806,7305,1,11.03
LT 138 kV BARIRI / BAURU C 2 SP,SSP1-2.6,2041-2060,311.89695953183235,38.746959531832374,866,7305,1,11.85
LT 138 kV BARIRI / BAURU C 2 SP,SSP2-4.5,2021-2040,311.89695953183235,38.746959531832374,720,7305,1,9.86
LT 138 kV BARIRI / BAURU C 2 SP,SSP2-4.5,2031-2050,311.89695953183235,38.746959531832374,898,7305,1,12.29
LT 138 kV BARIRI / BAURU C 2 SP,SSP2-4.5,2041-2060,311.89695953183235,38.746959531832374,1084,7305,1,14.84
LT 138 kV BARIRI / BAURU C 2 SP,SSP3-7.0,2021-2040,311.89695953183235,38.746959531832374,802,7305,1,10.98
LT 138 kV BARIRI / BAURU C 2 SP,SSP3-7.0,2031-2050,311.89695953183235,38.746959531832374,874,7305,1,11.96
LT 138 kV BARIRI / BAURU C 2 SP,SSP3-7.0,2041-2060,311.89695953183235,38.746959531832374,1015,7305,1,13.89
LT 138 kV BARIRI / IBITINGA C 1 SP,historical,1995-2014,311.89695953183235,38.746959531832374,731,7305,1,10.01
LT 138 kV BARIRI / IBITINGA C 1 SP,SSP1-2.6,2021-2040,311.89695953183235,38.746959531832374,669,7305,1,9.16
LT 138 kV BARIRI / IBITINGA C 1 SP,SSP1-2.6,2031-2050,311.89695953183235,38.746959531832374,806,7305,1,11.03
LT 138 kV BARIRI / IBITINGA C 1 SP,SSP1-2.6,2041-2060,311.89695953183235,38.746959531832374,866,7305,1,11.85
LT 138 kV BARIRI / IBITINGA C 1 SP,SSP2-4.5,2021-2040,311.89695953183235,38.746959531832374,720,7305,1,9.86
LT 138 kV BARIRI / IBITINGA C 1 SP,SSP2-4.5,2031-2050,311.89695953183235,38.746959531832374,898,7305,1,12.29
LT 138 kV BARIRI / IBITINGA C 1 SP,SSP2-4.5,2041-2060,311.89695953183235,38.746959531832374,1084,7305,1,14.84
LT 138 kV BARIRI / IBITINGA C 1 SP,SSP3-7.0,2021-2040,311.89695953183235,38.746959531832374,802,7305,1,10.98
LT 138 kV BARIRI / IBITINGA C 1 SP,SSP3-7.0,2031-2050,311.89695953183235,38.746959531832374,874,7305,1,11.96
LT 138 kV BARIRI / IBITINGA C 1 SP,SSP3-7.0,2041-2060,311.89695953183235,38.746959531832374,1015,7305,1,13.89
LT 138 kV BARIRI / IBITINGA C 2 SP,historical,1995-2014,311.89695953183235,38.746959531832374,731,7305,1,10.01
LT 138 kV BARIRI / IBITINGA C 2 SP,SSP1-2.6,2021-2040,311.89695953183235,38.746959531832374,669,7305,1,9.16
LT 138 kV BARIRI / IBITINGA C 2 SP,SSP1-2.6,2031-2050,311.89695953183235,38.746959531832374,806,7305,1,11.03
LT 138 kV BARIRI / IBITINGA C 2 SP,SSP1-2.6,2041-2060,311.89695953183235,38.746959531832374,866,7305,1,11.85
LT 138 kV BARIRI / IBITINGA C 2 SP,SSP2-4.5,2021-2040,311.89695953183235,38.746959531832374,720,7305,1,9.86
LT 138 kV BARIRI / IBITINGA C 2 SP,SSP2-4.5,2031-2050,311.89695953183235,38.746959531832374,898,7305,1,12.29
LT 138 kV BARIRI / IBITINGA C 2 SP,SSP2-4.5,2041-2060,311.89695953183235,38.746959531832374,1084,7305,1,14.84
LT 138 kV BARIRI / IBITINGA C 2 SP,SSP3-7.0,2021-2040,311.89695953183235,38.746959531832374,802,7305,1,10.98
LT 138 kV BARIRI / IBITINGA C 2 SP,SSP3-7.0,2031-2050,311.89695953183235,38.746959531832374,874,7305,1,11.96
LT 138 kV BARIRI / IBITINGA C 2 SP,SSP3-7.0,2041-2060,311.89695953183235,38.746959531832374,1015,7305,1,13.89
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,historical,1995-2014,304.48525283376324,31.335252833763263,1142,7305,2,15.63
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,SSP1-2.6,2021-2040,304.48525283376324,31.335252833763263,1151,7305,2,15.76
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,SSP1-2.6,2031-2050,304.48525283376324,31.335252833763263,1364,7305,2,18.67
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,SSP1-2.6,2041-2060,304.48525283376324,31.335252833763263,1493,7305,2,20.44
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,SSP2-4.5,2021-2040,304.48525283376324,31.335252833763263,1555,7305,2,21.29
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,SSP2-4.5,2031-2050,304.48525283376324,31.335252833763263,1740,7305,2,23.82
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,SSP2-4.5,2041-2060,304.48525283376324,31.335252833763263,1990,7305,2,27.24
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,SSP3-7.0,2021-2040,304.48525283376324,31.335252833763263,1605,7305,2,21.97
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,SSP3-7.0,2031-2050,304.48525283376324,31.335252833763263,1868,7305,2,25.57
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 1 SP,SSP3-7.0,2041-2060,304.48525283376324,31.335252833763263,2213,7305,2,30.29
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 2 SP,historical,1995-2014,304.48525283376324,31.335252833763263,1142,7305,2,15.63
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 2 SP,SSP1-2.6,2021-2040,304.48525283376324,31.335252833763263,1151,7305,2,15.76
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 2 SP,SSP1-2.6,2031-2050,304.48525283376324,31.335252833763263,1364,7305,2,18.67
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 2 SP,SSP1-2.6,2041-2060,304.48525283376324,31.335252833763263,1493,7305,2,20.44
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 2 SP,SSP2-4.5,2021-2040,304.48525283376324,31.335252833763263,1555,7305,2,21.29
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 2 SP,SSP2-4.5,2031-2050,304.48525283376324,31.335252833763263,1740,7305,2,23.82
LT 138 kV BERTIOGA II / SAO SEBASTIAO C 2 SP,SSP2-4.5,2041-2060,304.48525283376324,31.335252833763263,1990,7305,2,27.24
